Time,GSR
'0:0:0.0,3.2133
'0:0:0.1,3.2114
'0:0:0.2,3.2091
'0:0:0.3,3.2064
'0:0:0.4,3.2035
'0:0:0.5,3.1996
'0:0:0.6,3.1949
'0:0:0.7,3.1915
'0:0:0.8,3.1896
'0:0:0.9,3.1862
'0:0:1.0,3.1829
'0:0:1.1,3.1797
'0:0:1.2,3.1782
'0:0:1.3,3.1800
'0:0:1.4,3.1847
'0:0:1.5,3.1920
'0:0:1.6,3.2004
'0:0:1.7,3.2096
'0:0:1.8,3.2186
'0:0:1.9,3.2262
'0:0:2.0,3.2345
'0:0:2.1,3.2398
'0:0:2.2,3.2435
'0:0:2.3,3.2456
'0:0:2.4,3.2472
'0:0:2.5,3.2480
'0:0:2.6,3.2472
'0:0:2.7,3.2448
'0:0:2.8,3.2414
'0:0:2.9,3.2363
'0:0:3.0,3.2310
'0:0:3.1,3.2252
'0:0:3.2,3.2196
'0:0:3.3,3.2143
'0:0:3.4,3.2096
'0:0:3.5,3.2049
'0:0:3.6,3.2001
'0:0:3.7,3.1962
'0:0:3.8,3.1923
'0:0:3.9,3.1889
'0:0:4.0,3.1878
'0:0:4.1,3.1886
'0:0:4.2,3.1902
'0:0:4.3,3.1933
'0:0:4.4,3.1972
'0:0:4.5,3.2051
'0:0:4.6,3.2175
'0:0:4.7,3.2363
'0:0:4.8,3.2614
'0:0:4.9,3.2881
'0:0:5.0,3.3132
'0:0:5.1,3.3439
'0:0:5.2,3.3647
'0:0:5.3,3.3834
'0:0:5.4,3.4031
'0:0:5.5,3.4167
'0:0:5.6,3.4272
'0:0:5.7,3.4358
'0:0:5.8,3.4415
'0:0:5.9,3.4466
'0:0:6.0,3.4492
'0:0:6.1,3.4509
'0:0:6.2,3.4521
'0:0:6.3,3.4523
'0:0:6.4,3.4526
'0:0:6.5,3.4526
'0:0:6.6,3.4518
'0:0:6.7,3.4512
'0:0:6.8,3.4503
'0:0:6.9,3.4498
'0:0:7.0,3.4512
'0:0:7.1,3.4564
'0:0:7.2,3.4633
'0:0:7.3,3.4714
'0:0:7.4,3.4800
'0:0:7.5,3.4879
'0:0:7.6,3.4940
'0:0:7.7,3.4992
'0:0:7.8,3.5010
'0:0:7.9,3.4992
'0:0:8.0,3.4966
'0:0:8.1,3.4943
'0:0:8.2,3.4914
'0:0:8.3,3.4873
'0:0:8.4,3.4806
'0:0:8.5,3.4719
'0:0:8.6,3.4627
'0:0:8.7,3.4541
'0:0:8.8,3.4452
'0:0:8.9,3.4369
'0:0:9.0,3.4406
'0:0:9.1,3.4026
'0:0:9.2,3.3661
'0:0:9.3,3.3725
'0:0:9.4,3.3767
'0:0:9.5,3.3753
'0:0:9.6,3.3812
'0:0:9.7,3.3826
'0:0:9.8,3.3812
'0:0:9.9,3.3848
'0:0:10.0,3.3919
'0:0:10.1,3.4026
'0:0:10.2,3.4153
'0:0:10.3,3.4289
'0:0:10.4,3.4417
'0:0:10.5,3.4538
'0:0:10.6,3.4636
'0:0:10.7,3.4714
'0:0:10.8,3.4771
'0:0:10.9,3.4815
'0:0:11.0,3.4841
'0:0:11.1,3.4855
'0:0:11.2,3.4855
'0:0:11.3,3.4844
'0:0:11.4,3.4821
'0:0:11.5,3.4789
'0:0:11.6,3.4751
'0:0:11.7,3.4714
'0:0:11.8,3.4676
'0:0:11.9,3.4644
'0:0:12.0,3.4627
'0:0:12.1,3.4618
'0:0:12.2,3.4610
'0:0:12.3,3.4598
'0:0:12.4,3.4578
'0:0:12.5,3.4561
'0:0:12.6,3.4535
'0:0:12.7,3.4512
'0:0:12.8,3.4483
'0:0:12.9,3.4452
'0:0:13.0,3.4409
'0:0:13.1,3.4366
'0:0:13.2,3.4315
'0:0:13.3,3.4264
'0:0:13.4,3.4207
'0:0:13.5,3.4158
'0:0:13.6,3.4105
'0:0:13.7,3.4059
'0:0:13.8,3.4011
'0:0:13.9,3.3964
'0:0:14.0,3.3919
'0:0:14.1,3.3879
'0:0:14.2,3.3846
'0:0:14.3,3.3820
'0:0:14.4,3.3801
'0:0:14.5,3.3795
'0:0:14.6,3.3792
'0:0:14.7,3.3795
'0:0:14.8,3.3795
'0:0:14.9,3.3784
'0:0:15.0,3.3784
'0:0:15.1,3.3784
'0:0:15.2,3.3787
'0:0:15.3,3.3792
'0:0:15.4,3.3804
'0:0:15.5,3.3804
'0:0:15.6,3.3806
'0:0:15.7,3.3801
'0:0:15.8,3.3792
'0:0:15.9,3.3790
'0:0:16.0,3.3776
'0:0:16.1,3.3764
'0:0:16.2,3.3756
'0:0:16.3,3.3751
'0:0:16.4,3.3734
'0:0:16.5,3.3692
'0:0:16.6,3.3639
'0:0:16.7,3.3620
'0:0:16.8,3.3586
'0:0:16.9,3.3564
'0:0:17.0,3.3547
'0:0:17.1,3.3539
'0:0:17.2,3.3539
'0:0:17.3,3.3545
'0:0:17.4,3.3556
'0:0:17.5,3.3556
'0:0:17.6,3.3558
'0:0:17.7,3.3572
'0:0:17.8,3.3583
'0:0:17.9,3.3594
'0:0:18.0,3.3600
'0:0:18.1,3.3603
'0:0:18.2,3.3597
'0:0:18.3,3.3583
'0:0:18.4,3.3564
'0:0:18.5,3.3547
'0:0:18.6,3.3522
'0:0:18.7,3.3497
'0:0:18.8,3.3473
'0:0:18.9,3.3448
'0:0:19.0,3.3428
'0:0:19.1,3.3406
'0:0:19.2,3.3379
'0:0:19.3,3.3359
'0:0:19.4,3.3340
'0:0:19.5,3.3321
'0:0:19.6,3.3304
'0:0:19.7,3.3293
'0:0:19.8,3.3280
'0:0:19.9,3.3269
'0:0:20.0,3.3249
'0:0:20.1,3.3230
'0:0:20.2,3.3216
'0:0:20.3,3.3197
'0:0:20.4,3.3184
'0:0:20.5,3.3175
'0:0:20.6,3.3164
'0:0:20.7,3.3159
'0:0:20.8,3.3145
'0:0:20.9,3.3126
'0:0:21.0,3.3115
'0:0:21.1,3.3104
'0:0:21.2,3.3096
'0:0:21.3,3.3093
'0:0:21.4,3.3091
'0:0:21.5,3.3088
'0:0:21.6,3.3074
'0:0:21.7,3.3052
'0:0:21.8,3.3036
'0:0:21.9,3.3022
'0:0:22.0,3.3006
'0:0:22.1,3.2990
'0:0:22.2,3.2976
'0:0:22.3,3.2968
'0:0:22.4,3.2954
'0:0:22.5,3.2941
'0:0:22.6,3.2914
'0:0:22.7,3.2897
'0:0:22.8,3.2881
'0:0:22.9,3.2862
'0:0:23.0,3.2851
'0:0:23.1,3.2849
'0:0:23.2,3.2838
'0:0:23.3,3.2830
'0:0:23.4,3.2814
'0:0:23.5,3.2797
'0:0:23.6,3.2789
'0:0:23.7,3.2784
'0:0:23.8,3.2773
'0:0:23.9,3.2768
'0:0:24.0,3.2760
'0:0:24.1,3.2749
'0:0:24.2,3.2741
'0:0:24.3,3.2733
'0:0:24.4,3.2733
'0:0:24.5,3.2743
'0:0:24.6,3.2781
'0:0:24.7,3.2830
'0:0:24.8,3.2908
'0:0:24.9,3.2995
'0:0:25.0,3.3110
'0:0:25.1,3.3233
'0:0:25.2,3.3348
'0:0:25.3,3.3448
'0:0:25.4,3.3539
'0:0:25.5,3.3617
'0:0:25.6,3.3686
'0:0:25.7,3.3723
'0:0:25.8,3.3753
'0:0:25.9,3.3762
'0:0:26.0,3.3756
'0:0:26.1,3.3745
'0:0:26.2,3.3725
'0:0:26.3,3.3703
'0:0:26.4,3.3706
'0:0:26.5,3.3706
'0:0:26.6,3.3723
'0:0:26.7,3.3767
'0:0:26.8,3.3832
'0:0:26.9,3.3902
'0:0:27.0,3.3983
'0:0:27.1,3.4048
'0:0:27.2,3.4105
'0:0:27.3,3.4144
'0:0:27.4,3.4156
'0:0:27.5,3.4153
'0:0:27.6,3.4153
'0:0:27.7,3.4141
'0:0:27.8,3.4130
'0:0:27.9,3.4102
'0:0:28.0,3.4074
'0:0:28.1,3.4031
'0:0:28.2,3.3992
'0:0:28.3,3.3933
'0:0:28.4,3.3876
'0:0:28.5,3.3823
'0:0:28.6,3.3781
'0:0:28.7,3.3742
'0:0:28.8,3.3706
'0:0:28.9,3.3670
'0:0:29.0,3.3622
'0:0:29.1,3.3586
'0:0:29.2,3.3556
'0:0:29.3,3.3525
'0:0:29.4,3.3500
'0:0:29.5,3.3478
'0:0:29.6,3.3461
'0:0:29.7,3.3442
'0:0:29.8,3.3426
'0:0:29.9,3.3414
'0:0:30.0,3.3409
'0:0:30.1,3.3406
'0:0:30.2,3.3412
'0:0:30.3,3.3420
'0:0:30.4,3.3428
'0:0:30.5,3.3428
'0:0:30.6,3.3428
'0:0:30.7,3.3428
'0:0:30.8,3.3431
'0:0:30.9,3.3428
'0:0:31.0,3.3428
'0:0:31.1,3.3420
'0:0:31.2,3.3412
'0:0:31.3,3.3390
'0:0:31.4,3.3365
'0:0:31.5,3.3348
'0:0:31.6,3.3332
'0:0:31.7,3.3313
'0:0:31.8,3.3296
'0:0:31.9,3.3280
'0:0:32.0,3.3263
'0:0:32.1,3.3244
'0:0:32.2,3.3225
'0:0:32.3,3.3203
'0:0:32.4,3.3192
'0:0:32.5,3.3178
'0:0:32.6,3.3164
'0:0:32.7,3.3145
'0:0:32.8,3.3134
'0:0:32.9,3.3126
'0:0:33.0,3.3112
'0:0:33.1,3.3093
'0:0:33.2,3.3080
'0:0:33.3,3.3071
'0:0:33.4,3.3058
'0:0:33.5,3.3047
'0:0:33.6,3.3041
'0:0:33.7,3.3033
'0:0:33.8,3.3028
'0:0:33.9,3.3025
'0:0:34.0,3.3025
'0:0:34.1,3.3022
'0:0:34.2,3.3017
'0:0:34.3,3.3014
'0:0:34.4,3.3014
'0:0:34.5,3.3014
'0:0:34.6,3.3006
'0:0:34.7,3.2998
'0:0:34.8,3.2987
'0:0:34.9,3.2971
'0:0:35.0,3.2965
'0:0:35.1,3.2952
'0:0:35.2,3.2941
'0:0:35.3,3.2927
'0:0:35.4,3.2916
'0:0:35.5,3.2914
'0:0:35.6,3.2903
'0:0:35.7,3.2897
'0:0:35.8,3.2889
'0:0:35.9,3.2881
'0:0:36.0,3.2876
'0:0:36.1,3.2865
'0:0:36.2,3.2860
'0:0:36.3,3.2857
'0:0:36.4,3.2846
'0:0:36.5,3.2841
'0:0:36.6,3.2830
'0:0:36.7,3.2822
'0:0:36.8,3.2816
'0:0:36.9,3.2814
'0:0:37.0,3.2811
'0:0:37.1,3.2814
'0:0:37.2,3.2816
'0:0:37.3,3.2822
'0:0:37.4,3.2838
'0:0:37.5,3.2860
'0:0:37.6,3.2887
'0:0:37.7,3.2919
'0:0:37.8,3.2946
'0:0:37.9,3.2965
'0:0:38.0,3.2982
'0:0:38.1,3.2987
'0:0:38.2,3.2992
'0:0:38.3,3.2995
'0:0:38.4,3.2992
'0:0:38.5,3.2992
'0:0:38.6,3.2987
'0:0:38.7,3.2982
'0:0:38.8,3.2968
'0:0:38.9,3.2946
'0:0:39.0,3.2930
'0:0:39.1,3.2911
'0:0:39.2,3.2897
'0:0:39.3,3.2887
'0:0:39.4,3.2878
'0:0:39.5,3.2881
'0:0:39.6,3.2876
'0:0:39.7,3.2873
'0:0:39.8,3.2878
'0:0:39.9,3.2895
'0:0:40.0,3.2930
'0:0:40.1,3.3001
'0:0:40.2,3.3129
'0:0:40.3,3.3343
'0:0:40.4,3.3650
'0:0:40.5,3.4026
'0:0:40.6,3.4446
'0:0:40.7,3.4902
'0:0:40.8,3.5327
'0:0:40.9,3.5713
'0:0:41.0,3.6049
'0:0:41.1,3.6335
'0:0:41.2,3.6589
'0:0:41.3,3.6837
'0:0:41.4,3.7042
'0:0:41.5,3.7189
'0:0:41.6,3.7328
'0:0:41.7,3.7432
'0:0:41.8,3.7559
'0:0:41.9,3.7767
'0:0:42.0,3.7985
'0:0:42.1,3.8221
'0:0:42.2,3.8459
'0:0:42.3,3.8679
'0:0:42.4,3.8878
'0:0:42.5,3.9061
'0:0:42.6,3.9232
'0:0:42.7,3.9383
'0:0:42.8,3.9498
'0:0:42.9,3.9590
'0:0:43.0,3.9668
'0:0:43.1,3.9698
'0:0:43.2,3.9719
'0:0:43.3,3.9695
'0:0:43.4,3.9664
'0:0:43.5,3.9624
'0:0:43.6,3.9549
'0:0:43.7,3.9437
'0:0:43.8,3.9312
'0:0:43.9,3.9185
'0:0:44.0,3.9048
'0:0:44.1,3.8908
'0:0:44.2,3.8775
'0:0:44.3,3.8656
'0:0:44.4,3.8545
'0:0:44.5,3.8440
'0:0:44.6,3.8332
'0:0:44.7,3.8231
'0:0:44.8,3.8147
'0:0:44.9,3.8085
'0:0:45.0,3.8046
'0:0:45.1,3.8017
'0:0:45.2,3.8008
'0:0:45.3,3.8020
'0:0:45.4,3.8059
'0:0:45.5,3.8134
'0:0:45.6,3.8267
'0:0:45.7,3.8469
'0:0:45.8,3.8696
'0:0:45.9,3.8931
'0:0:46.0,3.9141
'0:0:46.1,3.9323
'0:0:46.2,3.9454
'0:0:46.3,3.9552
'0:0:46.4,3.9607
'0:0:46.5,3.9637
'0:0:46.6,3.9641
'0:0:46.7,3.9620
'0:0:46.8,3.9576
'0:0:46.9,3.9508
'0:0:47.0,3.9420
'0:0:47.1,3.9316
'0:0:47.2,3.9191
'0:0:47.3,3.9061
'0:0:47.4,3.8938
'0:0:47.5,3.8828
'0:0:47.6,3.8726
'0:0:47.7,3.8647
'0:0:47.8,3.8581
'0:0:47.9,3.8518
'0:0:48.0,3.8463
'0:0:48.1,3.8423
'0:0:48.2,3.8381
'0:0:48.3,3.8342
'0:0:48.4,3.8322
'0:0:48.5,3.8270
'0:0:48.6,3.8215
'0:0:48.7,3.8160
'0:0:48.8,3.8098
'0:0:48.9,3.8046
'0:0:49.0,3.8020
'0:0:49.1,3.7991
'0:0:49.2,3.7950
'0:0:49.3,3.7908
'0:0:49.4,3.7850
'0:0:49.5,3.7799
'0:0:49.6,3.7754
'0:0:49.7,3.7699
'0:0:49.8,3.7648
'0:0:49.9,3.7594
'0:0:50.0,3.7540
'0:0:50.1,3.7486
'0:0:50.2,3.7435
'0:0:50.3,3.7391
'0:0:50.4,3.7344
'0:0:50.5,3.7315
'0:0:50.6,3.7293
'0:0:50.7,3.7303
'0:0:50.8,3.7350
'0:0:50.9,3.7442
'0:0:51.0,3.7581
'0:0:51.1,3.7770
'0:0:51.2,3.7988
'0:0:51.3,3.8221
'0:0:51.4,3.8459
'0:0:51.5,3.8709
'0:0:51.6,3.8918
'0:0:51.7,3.9094
'0:0:51.8,3.9235
'0:0:51.9,3.9339
'0:0:52.0,3.9414
'0:0:52.1,3.9444
'0:0:52.2,3.9447
'0:0:52.3,3.9427
'0:0:52.4,3.9376
'0:0:52.5,3.9309
'0:0:52.6,3.9222
'0:0:52.7,3.9114
'0:0:52.8,3.9001
'0:0:52.9,3.8888
'0:0:53.0,3.8775
'0:0:53.1,3.8676
'0:0:53.2,3.8600
'0:0:53.3,3.8545
'0:0:53.4,3.8515
'0:0:53.5,3.8492
'0:0:53.6,3.8479
'0:0:53.7,3.8466
'0:0:53.8,3.8453
'0:0:53.9,3.8433
'0:0:54.0,3.8414
'0:0:54.1,3.8381
'0:0:54.2,3.8348
'0:0:54.3,3.8306
'0:0:54.4,3.8254
'0:0:54.5,3.8192
