Time,GSR
'0:0:0.0,4.9818
'0:0:0.1,4.9791
'0:0:0.2,4.9763
'0:0:0.3,4.9736
'0:0:0.4,4.9708
'0:0:0.5,4.9690
'0:0:0.6,4.9671
'0:0:0.7,4.9649
'0:0:0.8,4.9639
'0:0:0.9,4.9639
'0:0:1.0,4.9644
'0:0:1.1,4.9658
'0:0:1.2,4.9685
'0:0:1.3,4.9717
'0:0:1.4,4.9736
'0:0:1.5,4.9749
'0:0:1.6,4.9772
'0:0:1.7,4.9791
'0:0:1.8,4.9795
'0:0:1.9,4.9795
'0:0:2.0,4.9791
'0:0:2.1,4.9781
'0:0:2.2,4.9763
'0:0:2.3,4.9754
'0:0:2.4,4.9740
'0:0:2.5,4.9722
'0:0:2.6,4.9694
'0:0:2.7,4.9667
'0:0:2.8,4.9635
'0:0:2.9,4.9612
'0:0:3.0,4.9580
'0:0:3.1,4.9553
'0:0:3.2,4.9525
'0:0:3.3,4.9503
'0:0:3.4,4.9485
'0:0:3.5,4.9457
'0:0:3.6,4.9430
'0:0:3.7,4.9412
'0:0:3.8,4.9385
'0:0:3.9,4.9376
'0:0:4.0,4.9353
'0:0:4.1,4.9330
'0:0:4.2,4.9312
'0:0:4.3,4.9294
'0:0:4.4,4.9285
'0:0:4.5,4.9271
'0:0:4.6,4.9258
'0:0:4.7,4.9240
'0:0:4.8,4.9222
'0:0:4.9,4.9204
'0:0:5.0,4.9186
'0:0:5.1,4.9163
'0:0:5.2,4.9136
'0:0:5.3,4.9122
'0:0:5.4,4.9095
'0:0:5.5,4.9077
'0:0:5.6,4.9059
'0:0:5.7,4.9046
'0:0:5.8,4.9028
'0:0:5.9,4.9019
'0:0:6.0,4.9006
'0:0:6.1,4.9006
'0:0:6.2,4.8997
'0:0:6.3,4.9001
'0:0:6.4,4.8997
'0:0:6.5,4.8997
'0:0:6.6,4.8997
'0:0:6.7,4.9010
'0:0:6.8,4.9032
'0:0:6.9,4.9055
'0:0:7.0,4.9091
'0:0:7.1,4.9136
'0:0:7.2,4.9172
'0:0:7.3,4.9199
'0:0:7.4,4.9231
'0:0:7.5,4.9244
'0:0:7.6,4.9249
'0:0:7.7,4.9249
'0:0:7.8,4.9235
'0:0:7.9,4.9240
'0:0:8.0,4.9226
'0:0:8.1,4.9222
'0:0:8.2,4.9217
'0:0:8.3,4.9217
'0:0:8.4,4.9213
'0:0:8.5,4.9199
'0:0:8.6,4.9181
'0:0:8.7,4.9154
'0:0:8.8,4.9140
'0:0:8.9,4.9113
'0:0:9.0,4.9091
'0:0:9.1,4.9077
'0:0:9.2,4.9073
'0:0:9.3,4.9068
'0:0:9.4,4.9059
'0:0:9.5,4.9059
'0:0:9.6,4.9059
'0:0:9.7,4.9064
'0:0:9.8,4.9068
'0:0:9.9,4.9082
'0:0:10.0,4.9091
'0:0:10.1,4.9100
'0:0:10.2,4.9095
'0:0:10.3,4.9095
'0:0:10.4,4.9095
'0:0:10.5,4.9100
'0:0:10.6,4.9122
'0:0:10.7,4.9131
'0:0:10.8,4.9154
'0:0:10.9,4.9204
'0:0:11.0,4.9262
'0:0:11.1,4.9344
