,Epoch,HR,PC_HR,HR_MIN,HR_MAX,HRV,PC_HRV,HRV_MIN,HRV_MAX,BR,PC_BR,BR_MIN,BR_MAX,GSR,PC_GSR,GSR_MIN,GSR_MAX,Feedback
count,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
mean,2.39,80.46466666684003,0.5972553568719996,78.93,82.022,54.079333333380006,-2.6633005484940004,53.902,54.268,13.879266666623996,4.5491786451440035,13.795999999999998,13.967600000000001,3.334087126666002,41.40111089641005,3.3105995400000037,3.3581308000000023,0.382
std,3.468423261345083,9.678871686026515,7.681519377923041,9.564311376372498,9.881335820383313,17.893787666673013,17.83441378316771,17.877909141466773,17.912954079316364,3.8116328518311478,23.61383041135841,3.8247144836920217,3.8021761304091766,2.327432671323228,66.92633767532176,2.3098230787296354,2.3451629858646292,0.7437623039180321
min,0.0,56.33333333,-19.90097429,56.0,57.0,17.0,-45.31538665,17.0,17.0,3.8,-69.00387246,3.6,4.2,0.190683333,-41.33878125,0.19053,0.19087,0.0
25%,0.0,73.33333333,-4.49972224225,72.0,75.0,40.583333335,-15.526172344999999,40.0,41.0,11.258333335,-6.934938242,11.0,11.3,1.1457333335,-0.019133160000000003,1.1398300000000001,1.16064,0.0
50%,1.0,80.33333333,-0.320879462,78.0,82.0,52.0,-1.246547735,52.0,52.0,14.0,3.281701425,14.0,14.0,3.23017,20.72072285,3.22674,3.2331450000000004,0.0
75%,3.0,86.66666667,3.959900943,85.0,88.0,66.0,8.59026081925,66.0,66.0,16.89166667,16.75461741,16.650000000000002,17.0,4.99156083325,53.4002037525,4.900897499999999,5.045557499999999,0.0
max,14.0,111.66666670000001,32.35036339,110.0,113.0,105.0,60.79500133,105.0,105.0,24.0,91.55844156,24.0,24.0,9.9994,523.9588919,9.9984,9.9999,2.0
