Time,GSR
'0:0:0.0,1.7495
'0:0:0.1,1.7488
'0:0:0.2,1.7484
'0:0:0.3,1.7478
'0:0:0.4,1.7474
'0:0:0.5,1.7464
'0:0:0.6,1.7451
'0:0:0.7,1.7422
'0:0:0.8,1.7411
'0:0:0.9,1.7498
'0:0:1.0,1.7465
'0:0:1.1,1.7441
'0:0:1.2,1.7432
'0:0:1.3,1.7428
'0:0:1.4,1.7425
'0:0:1.5,1.7422
'0:0:1.6,1.7415
'0:0:1.7,1.7410
'0:0:1.8,1.7407
'0:0:1.9,1.7403
'0:0:2.0,1.7398
'0:0:2.1,1.7393
'0:0:2.2,1.7391
'0:0:2.3,1.7387
'0:0:2.4,1.7386
'0:0:2.5,1.7381
'0:0:2.6,1.7363
'0:0:2.7,1.7306
'0:0:2.8,1.7261
'0:0:2.9,1.7261
'0:0:3.0,1.7274
'0:0:3.1,1.7276
'0:0:3.2,1.7275
'0:0:3.3,1.7274
'0:0:3.4,1.7274
'0:0:3.5,1.7276
'0:0:3.6,1.7276
'0:0:3.7,1.7272
'0:0:3.8,1.7269
'0:0:3.9,1.7261
'0:0:4.0,1.7261
'0:0:4.1,1.7254
'0:0:4.2,1.7251
'0:0:4.3,1.7247
'0:0:4.4,1.7243
'0:0:4.5,1.7238
'0:0:4.6,1.7236
'0:0:4.7,1.7234
'0:0:4.8,1.7230
'0:0:4.9,1.7227
'0:0:5.0,1.7233
'0:0:5.1,1.7237
'0:0:5.2,1.7243
'0:0:5.3,1.7248
'0:0:5.4,1.7247
'0:0:5.5,1.7245
'0:0:5.6,1.7245
'0:0:5.7,1.7245
'0:0:5.8,1.7250
'0:0:5.9,1.7250
'0:0:6.0,1.7251
'0:0:6.1,1.7255
'0:0:6.2,1.7254
'0:0:6.3,1.7258
'0:0:6.4,1.7258
'0:0:6.5,1.7258
'0:0:6.6,1.7258
'0:0:6.7,1.7257
'0:0:6.8,1.7255
'0:0:6.9,1.7255
'0:0:7.0,1.7255
'0:0:7.1,1.7254
'0:0:7.2,1.7250
'0:0:7.3,1.7247
'0:0:7.4,1.7244
'0:0:7.5,1.7245
'0:0:7.6,1.7241
'0:0:7.7,1.7238
'0:0:7.8,1.7237
'0:0:7.9,1.7234
'0:0:8.0,1.7231
'0:0:8.1,1.7230
'0:0:8.2,1.7227
'0:0:8.3,1.7226
'0:0:8.4,1.7220
'0:0:8.5,1.7214
'0:0:8.6,1.7203
'0:0:8.7,1.7185
'0:0:8.8,1.7213
'0:0:8.9,1.7282
'0:0:9.0,1.7245
'0:0:9.1,1.7236
'0:0:9.2,1.7234
'0:0:9.3,1.7237
'0:0:9.4,1.7238
'0:0:9.5,1.7244
'0:0:9.6,1.7247
'0:0:9.7,1.7252
'0:0:9.8,1.7267
'0:0:9.9,1.7281
'0:0:10.0,1.7295
'0:0:10.1,1.7248
'0:0:10.2,1.7241
'0:0:10.3,1.7498
'0:0:10.4,1.7734
'0:0:10.5,1.7133
'0:0:10.6,1.7227
'0:0:10.7,1.7122
'0:0:10.8,1.7298
'0:0:10.9,1.7115
'0:0:11.0,1.7134
'0:0:11.1,1.7368
'0:0:11.2,1.7320
'0:0:11.3,1.7319
'0:0:11.4,1.7264
'0:0:11.5,1.7153
'0:0:11.6,1.7241
'0:0:11.7,1.7243
'0:0:11.8,1.7220
'0:0:11.9,1.7231
'0:0:12.0,1.7164
'0:0:12.1,1.7174
'0:0:12.2,1.7188
'0:0:12.3,1.7171
'0:0:12.4,1.7356
'0:0:12.5,1.7217
'0:0:12.6,1.7109
'0:0:12.7,1.7063
'0:0:12.8,1.7137
'0:0:12.9,1.7329
'0:0:13.0,1.7368
'0:0:13.1,1.7191
'0:0:13.2,1.7178
'0:0:13.3,1.7219
'0:0:13.4,1.7168
'0:0:13.5,1.7217
'0:0:13.6,1.7143
'0:0:13.7,1.7176
'0:0:13.8,1.7196
'0:0:13.9,1.7147
'0:0:14.0,1.7185
'0:0:14.1,1.7175
'0:0:14.2,1.7150
'0:0:14.3,1.7185
'0:0:14.4,1.7191
'0:0:14.5,1.7162
'0:0:14.6,1.7160
'0:0:14.7,1.7140
'0:0:14.8,1.7146
'0:0:14.9,1.7150
'0:0:15.0,1.7144
'0:0:15.1,1.7141
'0:0:15.2,1.7137
'0:0:15.3,1.7132
'0:0:15.4,1.7130
'0:0:15.5,1.7127
'0:0:15.6,1.7126
'0:0:15.7,1.7123
'0:0:15.8,1.7120
'0:0:15.9,1.7123
'0:0:16.0,1.7122
'0:0:16.1,1.7119
'0:0:16.2,1.7120
'0:0:16.3,1.7120
'0:0:16.4,1.7120
'0:0:16.5,1.7119
'0:0:16.6,1.7119
'0:0:16.7,1.7119
'0:0:16.8,1.7116
'0:0:16.9,1.7111
'0:0:17.0,1.7109
'0:0:17.1,1.7105
'0:0:17.2,1.7102
'0:0:17.3,1.7098
'0:0:17.4,1.7094
'0:0:17.5,1.7091
'0:0:17.6,1.7084
'0:0:17.7,1.7081
'0:0:17.8,1.7080
'0:0:17.9,1.7070
'0:0:18.0,1.7069
'0:0:18.1,1.7062
'0:0:18.2,1.7059
'0:0:18.3,1.7059
'0:0:18.4,1.7055
'0:0:18.5,1.7048
'0:0:18.6,1.7042
'0:0:18.7,1.7035
'0:0:18.8,1.7029
'0:0:18.9,1.7028
'0:0:19.0,1.7024
'0:0:19.1,1.7018
'0:0:19.2,1.7014
'0:0:19.3,1.7013
'0:0:19.4,1.7009
'0:0:19.5,1.7003
'0:0:19.6,1.7000
'0:0:19.7,1.6995
'0:0:19.8,1.6990
'0:0:19.9,1.6986
'0:0:20.0,1.6981
'0:0:20.1,1.6977
'0:0:20.2,1.6972
'0:0:20.3,1.6970
'0:0:20.4,1.6965
'0:0:20.5,1.6961
'0:0:20.6,1.6957
'0:0:20.7,1.6954
'0:0:20.8,1.6950
'0:0:20.9,1.6947
'0:0:21.0,1.6943
'0:0:21.1,1.6939
'0:0:21.2,1.6935
'0:0:21.3,1.6932
'0:0:21.4,1.6928
'0:0:21.5,1.6924
'0:0:21.6,1.6920
'0:0:21.7,1.6915
'0:0:21.8,1.6910
'0:0:21.9,1.6906
'0:0:22.0,1.6902
'0:0:22.1,1.6897
'0:0:22.2,1.6895
'0:0:22.3,1.6859
'0:0:22.4,1.6852
'0:0:22.5,1.6892
'0:0:22.6,1.6795
'0:0:22.7,1.6878
'0:0:22.8,1.6911
'0:0:22.9,1.6817
'0:0:23.0,1.6910
'0:0:23.1,1.6846
'0:0:23.2,1.6852
'0:0:23.3,1.6861
'0:0:23.4,1.6830
'0:0:23.5,1.6854
'0:0:23.6,1.6810
'0:0:23.7,1.6834
'0:0:23.8,1.6835
'0:0:23.9,1.6821
'0:0:24.0,1.6831
'0:0:24.1,1.6825
'0:0:24.2,1.6813
'0:0:24.3,1.6807
'0:0:24.4,1.6802
'0:0:24.5,1.6795
'0:0:24.6,1.6792
'0:0:24.7,1.6787
'0:0:24.8,1.6783
'0:0:24.9,1.6779
'0:0:25.0,1.6774
'0:0:25.1,1.6770
'0:0:25.2,1.6766
'0:0:25.3,1.6765
'0:0:25.4,1.6761
'0:0:25.5,1.6756
'0:0:25.6,1.6754
'0:0:25.7,1.6751
'0:0:25.8,1.6747
'0:0:25.9,1.6744
'0:0:26.0,1.6740
'0:0:26.1,1.6739
'0:0:26.2,1.6736
'0:0:26.3,1.6733
'0:0:26.4,1.6732
'0:0:26.5,1.6728
'0:0:26.6,1.6728
'0:0:26.7,1.6725
'0:0:26.8,1.6723
'0:0:26.9,1.6722
'0:0:27.0,1.6722
'0:0:27.1,1.6726
'0:0:27.2,1.6730
'0:0:27.3,1.6732
'0:0:27.4,1.6730
'0:0:27.5,1.6732
'0:0:27.6,1.6732
'0:0:27.7,1.6732
'0:0:27.8,1.6732
'0:0:27.9,1.6732
'0:0:28.0,1.6730
'0:0:28.1,1.6729
'0:0:28.2,1.6729
'0:0:28.3,1.6729
'0:0:28.4,1.6726
'0:0:28.5,1.6725
'0:0:28.6,1.6723
'0:0:28.7,1.6722
'0:0:28.8,1.6719
'0:0:28.9,1.6717
'0:0:29.0,1.6715
'0:0:29.1,1.6712
'0:0:29.2,1.6710
'0:0:29.3,1.6707
'0:0:29.4,1.6706
'0:0:29.5,1.6703
'0:0:29.6,1.6700
'0:0:29.7,1.6696
'0:0:29.8,1.6693
'0:0:29.9,1.6689
'0:0:30.0,1.6688
'0:0:30.1,1.6685
'0:0:30.2,1.6681
'0:0:30.3,1.6675
'0:0:30.4,1.6673
'0:0:30.5,1.6669
'0:0:30.6,1.6666
'0:0:30.7,1.6660
'0:0:30.8,1.6654
'0:0:30.9,1.6649
'0:0:31.0,1.6644
'0:0:31.1,1.6638
'0:0:31.2,1.6633
'0:0:31.3,1.6629
'0:0:31.4,1.6625
'0:0:31.5,1.6619
'0:0:31.6,1.6614
'0:0:31.7,1.6608
'0:0:31.8,1.6604
'0:0:31.9,1.6599
'0:0:32.0,1.6595
'0:0:32.1,1.6589
'0:0:32.2,1.6582
'0:0:32.3,1.6578
'0:0:32.4,1.6573
'0:0:32.5,1.6569
'0:0:32.6,1.6565
'0:0:32.7,1.6561
'0:0:32.8,1.6557
'0:0:32.9,1.6552
'0:0:33.0,1.6548
'0:0:33.1,1.6544
'0:0:33.2,1.6542
'0:0:33.3,1.6539
'0:0:33.4,1.6535
'0:0:33.5,1.6532
'0:0:33.6,1.6529
'0:0:33.7,1.6527
'0:0:33.8,1.6524
'0:0:33.9,1.6520
'0:0:34.0,1.6518
'0:0:34.1,1.6516
'0:0:34.2,1.6512
'0:0:34.3,1.6509
'0:0:34.4,1.6505
'0:0:34.5,1.6502
'0:0:34.6,1.6498
'0:0:34.7,1.6494
'0:0:34.8,1.6491
'0:0:34.9,1.6489
'0:0:35.0,1.6483
'0:0:35.1,1.6478
'0:0:35.2,1.6474
'0:0:35.3,1.6471
'0:0:35.4,1.6465
'0:0:35.5,1.6463
'0:0:35.6,1.6460
'0:0:35.7,1.6457
'0:0:35.8,1.6456
'0:0:35.9,1.6440
'0:0:36.0,1.6456
'0:0:36.1,1.6430
'0:0:36.2,1.6417
'0:0:36.3,1.6418
'0:0:36.4,1.6426
'0:0:36.5,1.6433
'0:0:36.6,1.6421
'0:0:36.7,1.6414
'0:0:36.8,1.6395
'0:0:36.9,1.6400
'0:0:37.0,1.6405
'0:0:37.1,1.6400
'0:0:37.2,1.6386
'0:0:37.3,1.6395
'0:0:37.4,1.6402
'0:0:37.5,1.6398
'0:0:37.6,1.6399
'0:0:37.7,1.6405
'0:0:37.8,1.6403
'0:0:37.9,1.6403
'0:0:38.0,1.6405
'0:0:38.1,1.6403
'0:0:38.2,1.6402
'0:0:38.3,1.6400
'0:0:38.4,1.6396
'0:0:38.5,1.6392
'0:0:38.6,1.6391
'0:0:38.7,1.6388
'0:0:38.8,1.6384
'0:0:38.9,1.6382
'0:0:39.0,1.6377
'0:0:39.1,1.6373
'0:0:39.2,1.6371
'0:0:39.3,1.6367
'0:0:39.4,1.6363
'0:0:39.5,1.6357
'0:0:39.6,1.6353
'0:0:39.7,1.6349
'0:0:39.8,1.6342
'0:0:39.9,1.6318
'0:0:40.0,1.6314
'0:0:40.1,1.6297
'0:0:40.2,1.6287
'0:0:40.3,1.6262
'0:0:40.4,1.6254
'0:0:40.5,1.6235
'0:0:40.6,1.6240
'0:0:40.7,1.6231
