Time,GSR
'0:0:0.0,0.8062
'0:0:0.1,0.8051
'0:0:0.2,0.8029
'0:0:0.3,0.8025
'0:0:0.4,0.8033
'0:0:0.5,0.8030
'0:0:0.6,0.8025
'0:0:0.7,0.8022
'0:0:0.8,0.8023
'0:0:0.9,0.8020
'0:0:1.0,0.8018
'0:0:1.1,0.8016
'0:0:1.2,0.8013
'0:0:1.3,0.8004
'0:0:1.4,0.7998
'0:0:1.5,0.8003
'0:0:1.6,0.8004
'0:0:1.7,0.8003
'0:0:1.8,0.8003
'0:0:1.9,0.8000
'0:0:2.0,0.7999
'0:0:2.1,0.7982
'0:0:2.2,0.7951
'0:0:2.3,0.7940
'0:0:2.4,0.7923
'0:0:2.5,0.7923
'0:0:2.6,0.7929
'0:0:2.7,0.7939
'0:0:2.8,0.7933
'0:0:2.9,0.7944
'0:0:3.0,0.7955
'0:0:3.1,0.7951
'0:0:3.2,0.7937
'0:0:3.3,0.7930
'0:0:3.4,0.7936
'0:0:3.5,0.7943
'0:0:3.6,0.7941
'0:0:3.7,0.7944
'0:0:3.8,0.7955
'0:0:3.9,0.7944
'0:0:4.0,0.7882
'0:0:4.1,0.7792
'0:0:4.2,0.7745
'0:0:4.3,0.7754
'0:0:4.4,0.7770
'0:0:4.5,0.7793
'0:0:4.6,0.7835
'0:0:4.7,0.7878
'0:0:4.8,0.7914
'0:0:4.9,0.7946
'0:0:5.0,0.7975
'0:0:5.1,0.8011
'0:0:5.2,0.8051
'0:0:5.3,0.8110
'0:0:5.4,0.8182
'0:0:5.5,0.8257
'0:0:5.6,0.8295
'0:0:5.7,0.8334
'0:0:5.8,0.8368
'0:0:5.9,0.8396
'0:0:6.0,0.8424
'0:0:6.1,0.8444
'0:0:6.2,0.8460
'0:0:6.3,0.8466
'0:0:6.4,0.8474
'0:0:6.5,0.8482
'0:0:6.6,0.8486
'0:0:6.7,0.8500
'0:0:6.8,0.8516
'0:0:6.9,0.8523
'0:0:7.0,0.8530
'0:0:7.1,0.8536
'0:0:7.2,0.8540
'0:0:7.3,0.8545
'0:0:7.4,0.8555
'0:0:7.5,0.8559
'0:0:7.6,0.8562
'0:0:7.7,0.8567
'0:0:7.8,0.8577
'0:0:7.9,0.8585
'0:0:8.0,0.8594
'0:0:8.1,0.8636
'0:0:8.2,0.8645
'0:0:8.3,0.8640
'0:0:8.4,0.8641
'0:0:8.5,0.8638
'0:0:8.6,0.8635
'0:0:8.7,0.8639
'0:0:8.8,0.8644
'0:0:8.9,0.8650
'0:0:9.0,0.8654
'0:0:9.1,0.8658
'0:0:9.2,0.8672
'0:0:9.3,0.8687
'0:0:9.4,0.8701
'0:0:9.5,0.8708
'0:0:9.6,0.8716
'0:0:9.7,0.8723
'0:0:9.8,0.8727
'0:0:9.9,0.8729
'0:0:10.0,0.8731
'0:0:10.1,0.8737
'0:0:10.2,0.8738
'0:0:10.3,0.8739
'0:0:10.4,0.8743
'0:0:10.5,0.8745
'0:0:10.6,0.8745
'0:0:10.7,0.8745
'0:0:10.8,0.8750
'0:0:10.9,0.8750
'0:0:11.0,0.8748
'0:0:11.1,0.8747
'0:0:11.2,0.8743
'0:0:11.3,0.8741
'0:0:11.4,0.8735
'0:0:11.5,0.8728
'0:0:11.6,0.8728
'0:0:11.7,0.8720
'0:0:11.8,0.8716
'0:0:11.9,0.8709
'0:0:12.0,0.8705
'0:0:12.1,0.8699
'0:0:12.2,0.8692
'0:0:12.3,0.8688
'0:0:12.4,0.8685
'0:0:12.5,0.8679
'0:0:12.6,0.8670
'0:0:12.7,0.8663
'0:0:12.8,0.8657
'0:0:12.9,0.8654
'0:0:13.0,0.8650
'0:0:13.1,0.8642
'0:0:13.2,0.8638
'0:0:13.3,0.8631
'0:0:13.4,0.8626
'0:0:13.5,0.8625
'0:0:13.6,0.8624
'0:0:13.7,0.8624
'0:0:13.8,0.8624
'0:0:13.9,0.8620
'0:0:14.0,0.8619
'0:0:14.1,0.8616
'0:0:14.2,0.8613
'0:0:14.3,0.8612
'0:0:14.4,0.8611
'0:0:14.5,0.8608
'0:0:14.6,0.8603
'0:0:14.7,0.8597
'0:0:14.8,0.8595
'0:0:14.9,0.8591
'0:0:15.0,0.8588
'0:0:15.1,0.8585
'0:0:15.2,0.8583
'0:0:15.3,0.8582
'0:0:15.4,0.8578
'0:0:15.5,0.8574
'0:0:15.6,0.8571
'0:0:15.7,0.8569
'0:0:15.8,0.8564
'0:0:15.9,0.8561
'0:0:16.0,0.8559
'0:0:16.1,0.8560
'0:0:16.2,0.8563
'0:0:16.3,0.8563
'0:0:16.4,0.8562
'0:0:16.5,0.8559
'0:0:16.6,0.8556
'0:0:16.7,0.8555
'0:0:16.8,0.8557
'0:0:16.9,0.8555
'0:0:17.0,0.8553
'0:0:17.1,0.8548
'0:0:17.2,0.8547
'0:0:17.3,0.8546
