Time,GSR
'0:0:0.0,1.7205
'0:0:0.1,1.7192
'0:0:0.2,1.7185
'0:0:0.3,1.7176
'0:0:0.4,1.7168
'0:0:0.5,1.7158
'0:0:0.6,1.7150
'0:0:0.7,1.7141
'0:0:0.8,1.7133
'0:0:0.9,1.7125
'0:0:1.0,1.7119
'0:0:1.1,1.7113
'0:0:1.2,1.7106
'0:0:1.3,1.7098
'0:0:1.4,1.7087
'0:0:1.5,1.7074
'0:0:1.6,1.7063
'0:0:1.7,1.7052
'0:0:1.8,1.7039
'0:0:1.9,1.7029
'0:0:2.0,1.7017
'0:0:2.1,1.7006
'0:0:2.2,1.6996
'0:0:2.3,1.6986
'0:0:2.4,1.6974
'0:0:2.5,1.6963
'0:0:2.6,1.6950
'0:0:2.7,1.6942
'0:0:2.8,1.6938
'0:0:2.9,1.6929
'0:0:3.0,1.6918
'0:0:3.1,1.6907
'0:0:3.2,1.6896
'0:0:3.3,1.6888
'0:0:3.4,1.6879
'0:0:3.5,1.6868
'0:0:3.6,1.6859
'0:0:3.7,1.6850
'0:0:3.8,1.6836
'0:0:3.9,1.6828
'0:0:4.0,1.6814
'0:0:4.1,1.6802
'0:0:4.2,1.6792
'0:0:4.3,1.6785
'0:0:4.4,1.6776
'0:0:4.5,1.6766
'0:0:4.6,1.6756
'0:0:4.7,1.6747
'0:0:4.8,1.6737
'0:0:4.9,1.6729
'0:0:5.0,1.6729
'0:0:5.1,1.6730
'0:0:5.2,1.6729
'0:0:5.3,1.6729
'0:0:5.4,1.6732
'0:0:5.5,1.6736
'0:0:5.6,1.6737
'0:0:5.7,1.6736
'0:0:5.8,1.6736
'0:0:5.9,1.6739
'0:0:6.0,1.6734
'0:0:6.1,1.6733
'0:0:6.2,1.6730
'0:0:6.3,1.6723
'0:0:6.4,1.6722
'0:0:6.5,1.6721
'0:0:6.6,1.6711
'0:0:6.7,1.6706
'0:0:6.8,1.6697
'0:0:6.9,1.6692
'0:0:7.0,1.6686
'0:0:7.1,1.6680
'0:0:7.2,1.6671
'0:0:7.3,1.6663
'0:0:7.4,1.6652
'0:0:7.5,1.6644
'0:0:7.6,1.6634
'0:0:7.7,1.6626
'0:0:7.8,1.6617
'0:0:7.9,1.6608
'0:0:8.0,1.6602
'0:0:8.1,1.6592
'0:0:8.2,1.6584
'0:0:8.3,1.6578
'0:0:8.4,1.6582
'0:0:8.5,1.6570
'0:0:8.6,1.6558
'0:0:8.7,1.6548
'0:0:8.8,1.6540
'0:0:8.9,1.6533
'0:0:9.0,1.6528
'0:0:9.1,1.6520
'0:0:9.2,1.6510
'0:0:9.3,1.6501
'0:0:9.4,1.6491
'0:0:9.5,1.6483
'0:0:9.6,1.6478
'0:0:9.7,1.6470
'0:0:9.8,1.6460
'0:0:9.9,1.6449
'0:0:10.0,1.6442
'0:0:10.1,1.6433
'0:0:10.2,1.6423
'0:0:10.3,1.6414
'0:0:10.4,1.6407
'0:0:10.5,1.6399
'0:0:10.6,1.6391
'0:0:10.7,1.6380
'0:0:10.8,1.6369
'0:0:10.9,1.6367
'0:0:11.0,1.6365
'0:0:11.1,1.6361
'0:0:11.2,1.6360
'0:0:11.3,1.6360
'0:0:11.4,1.6359
'0:0:11.5,1.6356
'0:0:11.6,1.6353
'0:0:11.7,1.6356
'0:0:11.8,1.6360
'0:0:11.9,1.6361
'0:0:12.0,1.6363
'0:0:12.1,1.6363
'0:0:12.2,1.6364
'0:0:12.3,1.6363
'0:0:12.4,1.6357
'0:0:12.5,1.6356
'0:0:12.6,1.6356
'0:0:12.7,1.6359
'0:0:12.8,1.6363
'0:0:12.9,1.6372
'0:0:13.0,1.6376
'0:0:13.1,1.6365
'0:0:13.2,1.6349
'0:0:13.3,1.6337
'0:0:13.4,1.6325
'0:0:13.5,1.6311
'0:0:13.6,1.6297
'0:0:13.7,1.6279
'0:0:13.8,1.6263
'0:0:13.9,1.6247
'0:0:14.0,1.6231
'0:0:14.1,1.6215
'0:0:14.2,1.6201
'0:0:14.3,1.6188
'0:0:14.4,1.6172
'0:0:14.5,1.6157
'0:0:14.6,1.6147
'0:0:14.7,1.6141
'0:0:14.8,1.6121
'0:0:14.9,1.6105
'0:0:15.0,1.6088
'0:0:15.1,1.6084
'0:0:15.2,1.6084
'0:0:15.3,1.6068
'0:0:15.4,1.6056
'0:0:15.5,1.6043
'0:0:15.6,1.6030
'0:0:15.7,1.6019
'0:0:15.8,1.6007
'0:0:15.9,1.5996
'0:0:16.0,1.5988
'0:0:16.1,1.5980
'0:0:16.2,1.5971
'0:0:16.3,1.5961
'0:0:16.4,1.5955
'0:0:16.5,1.5954
'0:0:16.6,1.5942
'0:0:16.7,1.5929
'0:0:16.8,1.5920
'0:0:16.9,1.5909
'0:0:17.0,1.5897
'0:0:17.1,1.5883
'0:0:17.2,1.5870
'0:0:17.3,1.5859
'0:0:17.4,1.5846
'0:0:17.5,1.5835
'0:0:17.6,1.5822
'0:0:17.7,1.5812
'0:0:17.8,1.5801
'0:0:17.9,1.5788
'0:0:18.0,1.5778
'0:0:18.1,1.5763
'0:0:18.2,1.5754
'0:0:18.3,1.5746
'0:0:18.4,1.5740
'0:0:18.5,1.5733
'0:0:18.6,1.5735
'0:0:18.7,1.5733
'0:0:18.8,1.5718
'0:0:18.9,1.5703
'0:0:19.0,1.5716
'0:0:19.1,1.5710
'0:0:19.2,1.5702
'0:0:19.3,1.5701
'0:0:19.4,1.5699
'0:0:19.5,1.5698
'0:0:19.6,1.5698
'0:0:19.7,1.5703
'0:0:19.8,1.5719
'0:0:19.9,1.5735
'0:0:20.0,1.5718
'0:0:20.1,1.5708
'0:0:20.2,1.5702
'0:0:20.3,1.5695
'0:0:20.4,1.5689
'0:0:20.5,1.5677
'0:0:20.6,1.5667
'0:0:20.7,1.5655
'0:0:20.8,1.5643
'0:0:20.9,1.5632
'0:0:21.0,1.5617
'0:0:21.1,1.5602
'0:0:21.2,1.5587
'0:0:21.3,1.5573
'0:0:21.4,1.5559
'0:0:21.5,1.5540
'0:0:21.6,1.5525
'0:0:21.7,1.5505
'0:0:21.8,1.5472
'0:0:21.9,1.5497
'0:0:22.0,1.5488
'0:0:22.1,1.5475
'0:0:22.2,1.5462
'0:0:22.3,1.5457
'0:0:22.4,1.5450
'0:0:22.5,1.5443
'0:0:22.6,1.5434
'0:0:22.7,1.5425
