04:22:08:047,0
04:22:17:806,0
04:22:23:456,1
04:22:36:284,1
04:22:39:896,1
04:23:13:724,0
04:23:32:486,1
04:23:39:311,1
04:23:48:664,1
04:24:21:705,1
04:24:28:853,1
04:24:29:283,1
04:24:37:020,1
04:24:37:801,0
04:24:37:802,1
04:24:45:017,1
04:24:54:477,1
04:25:01:633,1
04:25:32:231,0
04:25:44:001,1
04:25:48:540,1
04:25:51:556,1
04:26:02:496,1
04:26:42:586,1
04:26:46:595,0
04:26:53:553,0
04:26:59:938,1
04:27:09:895,1
04:27:15:876,1
04:27:50:221,1
04:27:58:878,0
04:28:06:399,0
04:28:13:506,1
04:28:21:033,1
04:28:33:078,1
04:28:58:870,0
04:29:02:333,0
04:29:06:557,0
04:29:11:355,0
04:29:15:271,0
04:29:32:053,0
04:30:08:845,0
04:30:12:166,0
04:30:15:827,0
04:30:17:583,0
04:30:20:383,0
04:30:24:989,0
04:30:32:488,0
04:30:44:697,0
04:31:16:337,0
04:31:18:689,0
04:31:20:494,0
04:31:23:841,0
04:31:26:458,0
04:31:30:508,0
04:31:34:997,0
04:31:39:736,0
04:31:47:058,0
04:31:52:666,0
04:32:25:277,0
04:32:28:482,0
04:32:32:076,0
04:32:34:594,0
04:32:36:732,0
04:32:39:896,0
04:32:42:232,0
04:32:44:618,0
04:32:47:441,0
04:32:51:815,0
04:32:56:320,0
04:32:58:740,0
04:33:02:434,0
04:33:34:074,0
