Time,GSR
'0:0:22.9,1.0485
'0:0:23.0,1.0484
'0:0:23.1,1.048
'0:0:23.2,1.048
'0:0:23.3,1.0481
'0:0:23.4,1.0478
'0:0:23.5,1.0472
'0:0:23.6,1.0468
'0:0:23.7,1.0462
'0:0:23.8,1.0458
'0:0:23.9,1.0453
'0:0:24.0,1.0449
'0:0:24.1,1.0445
'0:0:24.2,1.0442
'0:0:24.3,1.0438
'0:0:24.4,1.0435
'0:0:24.5,1.043
'0:0:24.6,1.043
'0:0:24.7,1.0424
'0:0:24.8,1.0422
'0:0:24.9,1.042
'0:0:25.0,1.0417
'0:0:25.1,1.0415
'0:0:25.2,1.0413
'0:0:25.3,1.041
'0:0:25.4,1.0406
'0:0:25.5,1.0401
'0:0:25.6,1.0401
'0:0:25.7,1.0398
'0:0:25.8,1.0396
'0:0:25.9,1.0391
'0:0:26.0,1.0388
'0:0:26.1,1.0386
'0:0:26.2,1.0383
'0:0:26.3,1.0379
'0:0:26.4,1.0375
'0:0:26.5,1.0372
'0:0:26.6,1.0372
'0:0:26.7,1.0367
'0:0:26.8,1.0365
'0:0:26.9,1.0362
'0:0:27.0,1.0357
'0:0:27.1,1.0356
'0:0:27.2,1.0354
'0:0:27.3,1.0351
'0:0:27.4,1.0349
'0:0:27.5,1.0346
'0:0:27.6,1.0345
'0:0:27.7,1.0342
'0:0:27.8,1.034
'0:0:27.9,1.0338
'0:0:28.0,1.0336
'0:0:28.1,1.0333
'0:0:28.2,1.0334
'0:0:28.3,1.0331
'0:0:28.4,1.033
'0:0:28.5,1.0324
'0:0:28.6,1.0324
'0:0:28.7,1.032
'0:0:28.8,1.0318
'0:0:28.9,1.0316
'0:0:29.0,1.0312
'0:0:29.1,1.0308
'0:0:29.2,1.0305
'0:0:29.3,1.0302
'0:0:29.4,1.03
'0:0:29.5,1.0298
'0:0:29.6,1.0296
'0:0:29.7,1.0292
'0:0:29.8,1.0292
'0:0:29.9,1.029
'0:0:30.0,1.0289
'0:0:30.1,1.0288
'0:0:30.2,1.0285
'0:0:30.3,1.0285
'0:0:30.4,1.0281
'0:0:30.5,1.028
'0:0:30.6,1.0279
'0:0:30.7,1.0276
'0:0:30.8,1.0276
'0:0:30.9,1.0273
'0:0:31.0,1.027
'0:0:31.1,1.0268
'0:0:31.2,1.0267
'0:0:31.3,1.0266
'0:0:31.4,1.0263
'0:0:31.5,1.0261
'0:0:31.6,1.0261
'0:0:31.7,1.0259
'0:0:31.8,1.0256
'0:0:31.9,1.0254
'0:0:32.0,1.0252
'0:0:32.1,1.0252
'0:0:32.2,1.0248
'0:0:32.3,1.0247
'0:0:32.4,1.0246
'0:0:32.5,1.0243
'0:0:32.6,1.0244
'0:0:32.7,1.0241
'0:0:32.8,1.0238
'0:0:32.9,1.0237
'0:0:33.0,1.0235
'0:0:33.1,1.0234
'0:0:33.2,1.0233
'0:0:33.3,1.023
'0:0:33.4,1.0228
'0:0:33.5,1.0227
'0:0:33.6,1.0226
'0:0:33.7,1.0225
'0:0:33.8,1.0225
'0:0:33.9,1.0222
'0:0:34.0,1.022
'0:0:34.1,1.0218
'0:0:34.2,1.0218
'0:0:34.3,1.0214
'0:0:34.4,1.0213
