Time,GSR
'0:0:0.0,0.7708
'0:0:0.1,0.7707
'0:0:0.2,0.771
'0:0:0.3,0.7711
'0:0:0.4,0.7711
'0:0:0.5,0.7713
'0:0:0.6,0.7714
'0:0:0.7,0.7715
'0:0:0.8,0.7713
'0:0:0.9,0.7715
'0:0:1.0,0.7716
'0:0:1.1,0.7717
'0:0:1.2,0.7716
'0:0:1.3,0.7717
'0:0:1.4,0.7718
'0:0:1.5,0.7718
'0:0:1.6,0.7718
'0:0:1.7,0.7721
'0:0:1.8,0.7722
'0:0:1.9,0.7722
'0:0:2.0,0.7722
'0:0:2.1,0.7722
'0:0:2.2,0.7722
'0:0:2.3,0.7722
'0:0:2.4,0.7724
'0:0:2.5,0.7727
'0:0:2.6,0.7724
'0:0:2.7,0.7724
'0:0:2.8,0.7723
'0:0:2.9,0.7726
'0:0:3.0,0.7729
'0:0:3.1,0.7726
'0:0:3.2,0.7726
'0:0:3.3,0.7729
'0:0:3.4,0.773
'0:0:3.5,0.773
'0:0:3.6,0.773
'0:0:3.7,0.7731
'0:0:3.8,0.7731
'0:0:3.9,0.773
'0:0:4.0,0.7731
'0:0:4.1,0.7731
'0:0:4.2,0.7732
'0:0:4.3,0.7733
'0:0:4.4,0.7734
'0:0:4.5,0.7732
'0:0:4.6,0.7733
'0:0:4.7,0.7734
'0:0:4.8,0.7734
'0:0:4.9,0.7735
'0:0:5.0,0.7735
'0:0:5.1,0.7736
'0:0:5.2,0.7736
'0:0:5.3,0.7737
'0:0:5.4,0.7737
'0:0:5.5,0.7737
'0:0:5.6,0.7736
'0:0:5.7,0.7738
'0:0:5.8,0.7739
'0:0:5.9,0.7741
'0:0:6.0,0.7743
'0:0:6.1,0.7742
'0:0:6.2,0.7741
'0:0:6.3,0.7742
'0:0:6.4,0.7741
'0:0:6.5,0.7741
'0:0:6.6,0.7742
'0:0:6.7,0.7741
'0:0:6.8,0.7741
'0:0:6.9,0.7741
'0:0:7.0,0.7741
'0:0:7.1,0.7741
'0:0:7.2,0.7742
'0:0:7.3,0.7741
'0:0:7.4,0.7743
'0:0:7.5,0.7744
'0:0:7.6,0.7744
'0:0:7.7,0.7745
'0:0:7.8,0.7745
'0:0:7.9,0.7746
'0:0:8.0,0.7745
'0:0:8.1,0.7749
'0:0:8.2,0.7749
'0:0:8.3,0.775
'0:0:8.4,0.775
'0:0:8.5,0.775
'0:0:8.6,0.7752
'0:0:8.7,0.7755
'0:0:8.8,0.7755
'0:0:8.9,0.7756
'0:0:9.0,0.7759
'0:0:9.1,0.776
'0:0:9.2,0.7764
'0:0:9.3,0.7766
'0:0:9.4,0.7767
'0:0:9.5,0.7769
'0:0:9.6,0.7772
'0:0:9.7,0.7773
'0:0:9.8,0.7778
'0:0:9.9,0.7778
'0:0:10.0,0.7777
'0:0:10.1,0.7777
'0:0:10.2,0.7777
'0:0:10.3,0.778
'0:0:10.4,0.778
