Time, GSR
'0:0:22.9,2.1417
'0:0:23.0,2.1412
'0:0:23.1,2.1409
'0:0:23.2,2.1407
'0:0:23.3,2.1407
'0:0:23.4,2.1417
'0:0:23.5,2.1421
'0:0:23.6,2.1421
'0:0:23.7,2.1431
'0:0:23.8,2.1428
'0:0:23.9,2.1412
'0:0:24.0,2.1405
'0:0:24.1,2.1395
'0:0:24.2,2.1393
'0:0:24.3,2.1393
'0:0:24.4,2.1378
'0:0:24.5,2.1356
'0:0:24.6,2.1332
'0:0:24.7,2.1308
'0:0:24.8,2.1286
'0:0:24.9,2.126
'0:0:25.0,2.1241
'0:0:25.1,2.1221
'0:0:25.2,2.1202
'0:0:25.3,2.1184
'0:0:25.4,2.1163
'0:0:25.5,2.1148
'0:0:25.6,2.1135
'0:0:25.7,2.1129
'0:0:25.8,2.1126
'0:0:25.9,2.1119
'0:0:26.0,2.1111
'0:0:26.1,2.1099
'0:0:26.2,2.1087
'0:0:26.3,2.1074
'0:0:26.4,2.1053
'0:0:26.5,2.104
'0:0:26.6,2.1018
'0:0:26.7,2.0989
'0:0:26.8,2.0968
'0:0:26.9,2.0956
'0:0:27.0,2.0936
'0:0:27.1,2.0912
'0:0:27.2,2.0895
'0:0:27.3,2.0874
'0:0:27.4,2.0852
'0:0:27.5,2.083
'0:0:27.6,2.0812
'0:0:27.7,2.0795
'0:0:27.8,2.0778
'0:0:27.9,2.0763
'0:0:28.0,2.075
'0:0:28.1,2.0734
'0:0:28.2,2.0722
'0:0:28.3,2.0717
'0:0:28.4,2.072
'0:0:28.5,2.0719
'0:0:28.6,2.0725
'0:0:28.7,2.076
'0:0:28.8,2.081
'0:0:28.9,2.0847
'0:0:29.0,2.0859
'0:0:29.1,2.0847
'0:0:29.2,2.0834
'0:0:29.3,2.0837
'0:0:29.4,2.0845
'0:0:29.5,2.086
'0:0:29.6,2.0877
'0:0:29.7,2.0859
'0:0:29.8,2.0852
'0:0:29.9,2.0862
'0:0:30.0,2.0864
'0:0:30.1,2.0859
'0:0:30.2,2.0874
'0:0:30.3,2.0862
'0:0:30.4,2.0845
'0:0:30.5,2.0825
'0:0:30.6,2.0792
'0:0:30.7,2.0767
'0:0:30.8,2.0747
'0:0:30.9,2.0725
'0:0:31.0,2.0715
'0:0:31.1,2.07
'0:0:31.2,2.0679
'0:0:31.3,2.0654
'0:0:31.4,2.0634
'0:0:31.5,2.0611
'0:0:31.6,2.0589
'0:0:31.7,2.057
'0:0:31.8,2.056
'0:0:31.9,2.055
'0:0:32.0,2.053
'0:0:32.1,2.0505
'0:0:32.2,2.0487
'0:0:32.3,2.0476
'0:0:32.4,2.0461
'0:0:32.5,2.044
'0:0:32.6,2.0426
'0:0:32.7,2.0417
'0:0:32.8,2.0407
'0:0:32.9,2.0394
'0:0:33.0,2.0381
'0:0:33.1,2.0367
'0:0:33.2,2.0358
'0:0:33.3,2.0341
'0:0:33.4,2.0328
'0:0:33.5,2.0315
'0:0:33.6,2.0304
'0:0:33.7,2.0291
'0:0:33.8,2.0296
'0:0:33.9,2.0278
'0:0:34.0,2.0258
'0:0:34.1,2.0242
'0:0:34.2,2.0219
'0:0:34.3,2.0192
'0:0:34.4,2.0172
'0:0:34.5,2.0162
'0:0:34.6,2.0149
'0:0:34.7,2.014
'0:0:34.8,2.0137
'0:0:34.9,2.0132
'0:0:35.0,2.0133
'0:0:35.1,2.0137
'0:0:35.2,2.014
'0:0:35.3,2.0146
'0:0:35.4,2.0154
'0:0:35.5,2.0162
'0:0:35.6,2.0171
'0:0:35.7,2.0184
'0:0:35.8,2.0195
'0:0:35.9,2.0209
'0:0:36.0,2.0232
'0:0:36.1,2.0255
'0:0:36.2,2.0278
'0:0:36.3,2.0305
'0:0:36.4,2.0335
'0:0:36.5,2.0366
'0:0:36.6,2.0399
'0:0:36.7,2.0426
'0:0:36.8,2.0453
'0:0:36.9,2.0481
'0:0:37.0,2.0505
'0:0:37.1,2.0515
'0:0:37.2,2.0517
'0:0:37.3,2.0523
'0:0:37.4,2.0523
'0:0:37.5,2.052
'0:0:37.6,2.0515
'0:0:37.7,2.0507
'0:0:37.8,2.0502
'0:0:37.9,2.0502
'0:0:38.0,2.051
'0:0:38.1,2.0522
'0:0:38.2,2.0556
'0:0:38.3,2.0616
'0:0:38.4,2.0616
'0:0:38.5,2.0558
'0:0:38.6,2.0535
'0:0:38.7,2.0584
'0:0:38.8,2.0616
'0:0:38.9,2.0651
'0:0:39.0,2.0725
'0:0:39.1,2.0939
'0:0:39.2,2.1113
'0:0:39.3,2.0936
'0:0:39.4,2.0917
'0:0:39.5,2.0747
'0:0:39.6,2.085
'0:0:39.7,2.0956
'0:0:39.8,2.1109
'0:0:39.9,2.1226
'0:0:40.0,2.108
'0:0:40.1,2.106
'0:0:40.2,2.1045
'0:0:40.3,2.1213
'0:0:40.4,2.1311
'0:0:40.5,2.1287
'0:0:40.6,2.1281
'0:0:40.7,2.1284
'0:0:40.8,2.1277
'0:0:40.9,2.1286
'0:0:41.0,2.1291
'0:0:41.1,2.1299
'0:0:41.2,2.1318
'0:0:41.3,2.1332
'0:0:41.4,2.1346
'0:0:41.5,2.1364
'0:0:41.6,2.1385
'0:0:41.7,2.14
'0:0:41.8,2.1407
'0:0:41.9,2.1407
'0:0:42.0,2.1402
'0:0:42.1,2.1383
'0:0:42.2,2.1369
'0:0:42.3,2.1368
'0:0:42.4,2.1361
'0:0:42.5,2.1339
'0:0:42.6,2.1311
'0:0:42.7,2.1289
'0:0:42.8,2.1293
'0:0:42.9,2.1284
'0:0:43.0,2.1276
'0:0:43.1,2.1269
'0:0:43.2,2.1272
'0:0:43.3,2.1276
'0:0:43.4,2.1274
'0:0:43.5,2.1279
'0:0:43.6,2.1274
'0:0:43.7,2.1267
'0:0:43.8,2.1253
'0:0:43.9,2.1236
'0:0:44.0,2.1219
'0:0:44.1,2.1202
'0:0:44.2,2.1179
'0:0:44.3,2.1153
'0:0:44.4,2.1126
'0:0:44.5,2.1102
'0:0:44.6,2.1075
'0:0:44.7,2.1052
'0:0:44.8,2.1037
'0:0:44.9,2.1023
'0:0:45.0,2.1006
'0:0:45.1,2.0993
'0:0:45.2,2.0981
'0:0:45.3,2.0971
'0:0:45.4,2.0966
'0:0:45.5,2.0969
'0:0:45.6,2.0957
'0:0:45.7,2.0951
'0:0:45.8,2.0936
'0:0:45.9,2.0919
'0:0:46.0,2.0912
'0:0:46.1,2.0905
'0:0:46.2,2.0899
'0:0:46.3,2.0885
'0:0:46.4,2.0879
'0:0:46.5,2.0865
'0:0:46.6,2.0854
'0:0:46.7,2.0839
'0:0:46.8,2.0837
'0:0:46.9,2.0837
'0:0:47.0,2.0839
'0:0:47.1,2.0855
'0:0:47.2,2.0884
'0:0:47.3,2.0895
'0:0:47.4,2.0907
'0:0:47.5,2.0939
'0:0:47.6,2.0986
'0:0:47.7,2.1053
'0:0:47.8,2.1136
'0:0:47.9,2.1218
'0:0:48.0,2.1296
'0:0:48.1,2.1385
'0:0:48.2,2.1436
'0:0:48.3,2.1512
'0:0:48.4,2.1564
'0:0:48.5,2.1617
'0:0:48.6,2.1655
'0:0:48.7,2.1697
'0:0:48.8,2.1697
'0:0:48.9,2.1688
'0:0:49.0,2.1685
'0:0:49.1,2.1683
'0:0:49.2,2.1673
'0:0:49.3,2.1666
'0:0:49.4,2.1661
'0:0:49.5,2.1626
'0:0:49.6,2.1602
'0:0:49.7,2.1584
'0:0:49.8,2.1605
'0:0:49.9,2.165
'0:0:50.0,2.1612
'0:0:50.1,2.1629
'0:0:50.2,2.1661
'0:0:50.3,2.1676
'0:0:50.4,2.169
'0:0:50.5,2.1761
'0:0:50.6,2.1773
'0:0:50.7,2.1702
'0:0:50.8,2.1354
'0:0:50.9,2.1182
'0:0:51.0,2.1659
'0:0:51.1,2.1838
'0:0:51.2,2.1885
'0:0:51.3,2.1692
'0:0:51.4,2.1555
'0:0:51.5,2.1579
'0:0:51.6,2.1572
'0:0:51.7,2.1395
'0:0:51.8,2.1282
'0:0:51.9,2.1277
'0:0:52.0,2.1313
'0:0:52.1,2.1243
'0:0:52.2,2.1185
'0:0:52.3,2.1202
'0:0:52.4,2.1179
'0:0:52.5,2.1264
'0:0:52.6,2.126
'0:0:52.7,2.1008
'0:0:52.8,2.074
'0:0:52.9,2.131
'0:0:53.0,2.1157
'0:0:53.1,2.0778
'0:0:53.2,2.085
'0:0:53.3,2.1025
'0:0:53.4,2.1241
'0:0:53.5,2.125
'0:0:53.6,2.1298
'0:0:53.7,2.1305
'0:0:53.8,2.144
'0:0:53.9,2.1428
'0:0:54.0,2.1457
'0:0:54.1,2.1591
'0:0:54.2,2.1505
'0:0:54.3,2.144
'0:0:54.4,2.1536
'0:0:54.5,2.1588
'0:0:54.6,2.155
'0:0:54.7,2.1538
'0:0:54.8,2.1777
'0:0:54.9,2.1817
'0:0:55.0,2.1854
'0:0:55.1,2.1833
'0:0:55.2,2.1793
'0:0:55.3,2.1695
'0:0:55.4,2.165
'0:0:55.5,2.1773
'0:0:55.6,2.1859
'0:0:55.7,2.1899
'0:0:55.8,2.1927
'0:0:55.9,2.1957
'0:0:56.0,2.1947
'0:0:56.1,2.1929
'0:0:56.2,2.1912
'0:0:56.3,2.1969
'0:0:56.4,2.1964
'0:0:56.5,2.1812
'0:0:56.6,2.1539
'0:0:56.7,2.1441
