Time,GSR
'0:0:34.7,2.6559
'0:0:34.8,2.6557
'0:0:34.9,2.6553
'0:0:35.0,2.6553
'0:0:35.1,2.6555
'0:0:35.2,2.6546
'0:0:35.3,2.6534
'0:0:35.4,2.6527
'0:0:35.5,2.6519
'0:0:35.6,2.6514
'0:0:35.7,2.6508
'0:0:35.8,2.6504
'0:0:35.9,2.6504
'0:0:36.0,2.6493
'0:0:36.1,2.6483
'0:0:36.2,2.6470
'0:0:36.3,2.6438
'0:0:36.4,2.6408
'0:0:36.5,2.6374
'0:0:36.6,2.6408
'0:0:36.7,2.6453
'0:0:36.8,2.6463
'0:0:36.9,2.6506
'0:0:37.0,2.6514
'0:0:37.1,2.6500
'0:0:37.2,2.6468
'0:0:37.3,2.6436
'0:0:37.4,2.6400
'0:0:37.5,2.6277
'0:0:37.6,2.6159
'0:0:37.7,2.6109
'0:0:37.8,2.6185
'0:0:37.9,2.6387
'0:0:38.0,2.6442
'0:0:38.1,2.6372
'0:0:38.2,2.6319
'0:0:38.3,2.6300
'0:0:38.4,2.6231
'0:0:38.5,2.6120
'0:0:38.6,2.6053
'0:0:38.7,2.6036
'0:0:38.8,2.6204
'0:0:38.9,2.6290
'0:0:39.0,2.6204
'0:0:39.1,2.6134
'0:0:39.2,2.6130
'0:0:39.3,2.6138
'0:0:39.4,2.6136
'0:0:39.5,2.6130
'0:0:39.6,2.6126
'0:0:39.7,2.6124
'0:0:39.8,2.6120
'0:0:39.9,2.6118
'0:0:40.0,2.6118
'0:0:40.1,2.6118
'0:0:40.2,2.6120
'0:0:40.3,2.6124
'0:0:40.4,2.6120
'0:0:40.5,2.6126
'0:0:40.6,2.6122
'0:0:40.7,2.6122
'0:0:40.8,2.6120
'0:0:40.9,2.6118
'0:0:41.0,2.6107
'0:0:41.1,2.6111
'0:0:41.2,2.6136
'0:0:41.3,2.6138
'0:0:41.4,2.6134
'0:0:41.5,2.6128
'0:0:41.6,2.6124
'0:0:41.7,2.6120
'0:0:41.8,2.6113
'0:0:41.9,2.6111
'0:0:42.0,2.6105
'0:0:42.1,2.6097
'0:0:42.2,2.6090
'0:0:42.3,2.6082
'0:0:42.4,2.6080
'0:0:42.5,2.6069
'0:0:42.6,2.6065
'0:0:42.7,2.6059
'0:0:42.8,2.6051
'0:0:42.9,2.6042
'0:0:43.0,2.6036
'0:0:43.1,2.6023
'0:0:43.2,2.6019
'0:0:43.3,2.6011
'0:0:43.4,2.6005
'0:0:43.5,2.5996
'0:0:43.6,2.5988
'0:0:43.7,2.5984
'0:0:43.8,2.5980
'0:0:43.9,2.5976
'0:0:44.0,2.5971
'0:0:44.1,2.5967
'0:0:44.2,2.5969
'0:0:44.3,2.5963
'0:0:44.4,2.5963
'0:0:44.5,2.5963
'0:0:44.6,2.5965
'0:0:44.7,2.5971
'0:0:44.8,2.5969
'0:0:44.9,2.5967
'0:0:45.0,2.5969
'0:0:45.1,2.5973
'0:0:45.2,2.5988
'0:0:45.3,2.6013
'0:0:45.4,2.6051
'0:0:45.5,2.6103
'0:0:45.6,2.6170
'0:0:45.7,2.6250
'0:0:45.8,2.6338
'0:0:45.9,2.6444
'0:0:46.0,2.6557
'0:0:46.1,2.6675
'0:0:46.2,2.6808
'0:0:46.3,2.6937
'0:0:46.4,2.7057
'0:0:46.5,2.7183
'0:0:46.6,2.7319
'0:0:46.7,2.7438
'0:0:46.8,2.7529
'0:0:46.9,2.7609
'0:0:47.0,2.7678
'0:0:47.1,2.7751
'0:0:47.2,2.7836
'0:0:47.3,2.7944
'0:0:47.4,2.8039
'0:0:47.5,2.8118
'0:0:47.6,2.8186
'0:0:47.7,2.8243
'0:0:47.8,2.8303
'0:0:47.9,2.8362
'0:0:48.0,2.8408
'0:0:48.1,2.8440
'0:0:48.2,2.8479
'0:0:48.3,2.8527
'0:0:48.4,2.8567
'0:0:48.5,2.8574
'0:0:48.6,2.8581
'0:0:48.7,2.8574
'0:0:48.8,2.8571
'0:0:48.9,2.8571
'0:0:49.0,2.8574
'0:0:49.1,2.8576
'0:0:49.2,2.8576
'0:0:49.3,2.8555
'0:0:49.4,2.8539
'0:0:49.5,2.8530
'0:0:49.6,2.8518
'0:0:49.7,2.8498
'0:0:49.8,2.8481
'0:0:49.9,2.8465
'0:0:50.0,2.8438
'0:0:50.1,2.8426
'0:0:50.2,2.8424
'0:0:50.3,2.8419
'0:0:50.4,2.8406
'0:0:50.5,2.8387
'0:0:50.6,2.8367
'0:0:50.7,2.8360
'0:0:50.8,2.8360
'0:0:50.9,2.8346
'0:0:51.0,2.8332
'0:0:51.1,2.8321
'0:0:51.2,2.8310
'0:0:51.3,2.8289
'0:0:51.4,2.8259
'0:0:51.5,2.8234
'0:0:51.6,2.8223
'0:0:51.7,2.8211
'0:0:51.8,2.8205
'0:0:51.9,2.8186
'0:0:52.0,2.8168
'0:0:52.1,2.8161
'0:0:52.2,2.8157
'0:0:52.3,2.8143
'0:0:52.4,2.8123
'0:0:52.5,2.8105
'0:0:52.6,2.8078
'0:0:52.7,2.8062
'0:0:52.8,2.8050
'0:0:52.9,2.8041
'0:0:53.0,2.8028
'0:0:53.1,2.8010
'0:0:53.2,2.8001
'0:0:53.3,2.7983
'0:0:53.4,2.7965
'0:0:53.5,2.7951
'0:0:53.6,2.7931
'0:0:53.7,2.7915
'0:0:53.8,2.7902
'0:0:53.9,2.7881
'0:0:54.0,2.7868
'0:0:54.1,2.7852
'0:0:54.2,2.7841
'0:0:54.3,2.7834
'0:0:54.4,2.7818
'0:0:54.5,2.7805
'0:0:54.6,2.7789
'0:0:54.7,2.7774
'0:0:54.8,2.7756
'0:0:54.9,2.7738
'0:0:55.0,2.7729
'0:0:55.1,2.7716
'0:0:55.2,2.7700
'0:0:55.3,2.7687
'0:0:55.4,2.7673
'0:0:55.5,2.7664
'0:0:55.6,2.7660
'0:0:55.7,2.7660
'0:0:55.8,2.7666
'0:0:55.9,2.7655
'0:0:56.0,2.7635
'0:0:56.1,2.7613
'0:0:56.2,2.7591
'0:0:56.3,2.7575
'0:0:56.4,2.7578
'0:0:56.5,2.7578
'0:0:56.6,2.7558
'0:0:56.7,2.7542
'0:0:56.8,2.7473
'0:0:56.9,2.7622
'0:0:57.0,2.7555
'0:0:57.1,2.7529
'0:0:57.2,2.7531
'0:0:57.3,2.7504
'0:0:57.4,2.7453
'0:0:57.5,2.7445
'0:0:57.6,2.7438
'0:0:57.7,2.7489
'0:0:57.8,2.7649
'0:0:57.9,2.7742
'0:0:58.0,2.7635
'0:0:58.1,2.7626
'0:0:58.2,2.7361
'0:0:58.3,2.7201
'0:0:58.4,2.7057
'0:0:58.5,2.6591
'0:0:58.6,2.6840
'0:0:58.7,2.7409
'0:0:58.8,2.7660
'0:0:58.9,2.7542
'0:0:59.0,2.7533
'0:0:59.1,2.7515
'0:0:59.2,2.7374
'0:0:59.3,2.7163
'0:0:59.4,2.7028
'0:0:59.5,2.7275
'0:0:59.6,2.7083
'0:0:59.7,2.7074
'0:0:59.8,2.6972
'0:0:59.9,2.6816
'0:1:0.0,2.6892
'0:1:0.1,2.6948
'0:1:0.2,2.7275
'0:1:0.3,2.7449
'0:1:0.4,2.7332
'0:1:0.5,2.7205
'0:1:0.6,2.7129
'0:1:0.7,2.7044
'0:1:0.8,2.6909
'0:1:0.9,2.6987
'0:1:1.0,2.7039
'0:1:1.1,2.6931
'0:1:1.2,2.6803
'0:1:1.3,2.6726
'0:1:1.4,2.6754
'0:1:1.5,2.6810
'0:1:1.6,2.6935
'0:1:1.7,2.7050
'0:1:1.8,2.7024
'0:1:1.9,2.6959
'0:1:2.0,2.6933
'0:1:2.1,2.6905
'0:1:2.2,2.6823
'0:1:2.3,2.6692
'0:1:2.4,2.6553
'0:1:2.5,2.6542
'0:1:2.6,2.6681
'0:1:2.7,2.6758
'0:1:2.8,2.6752
'0:1:2.9,2.6722
'0:1:3.0,2.6702
'0:1:3.1,2.6681
'0:1:3.2,2.6668
'0:1:3.3,2.6675
'0:1:3.4,2.6653
'0:1:3.5,2.6643
'0:1:3.6,2.6628
'0:1:3.7,2.6608
'0:1:3.8,2.6593
'0:1:3.9,2.6581
'0:1:4.0,2.6572
'0:1:4.1,2.6563
'0:1:4.2,2.6551
'0:1:4.3,2.6540
'0:1:4.4,2.6521
'0:1:4.5,2.6514
'0:1:4.6,2.6497
'0:1:4.7,2.6487
'0:1:4.8,2.6474
'0:1:4.9,2.6457
'0:1:5.0,2.6446
'0:1:5.1,2.6440
'0:1:5.2,2.6432
'0:1:5.3,2.6427
'0:1:5.4,2.6425
'0:1:5.5,2.6425
'0:1:5.6,2.6417
'0:1:5.7,2.6406
'0:1:5.8,2.6421
'0:1:5.9,2.6442
'0:1:6.0,2.6451
'0:1:6.1,2.6461
'0:1:6.2,2.6472
'0:1:6.3,2.6480
'0:1:6.4,2.6491
'0:1:6.5,2.6487
'0:1:6.6,2.6487
'0:1:6.7,2.6502
'0:1:6.8,2.6546
'0:1:6.9,2.6572
'0:1:7.0,2.6572
'0:1:7.1,2.6563
'0:1:7.2,2.6559
'0:1:7.3,2.6549
'0:1:7.4,2.6566
'0:1:7.5,2.6557
'0:1:7.6,2.6491
'0:1:7.7,2.6429
'0:1:7.8,2.6345
'0:1:7.9,2.6408
'0:1:8.0,2.6485
'0:1:8.1,2.6640
'0:1:8.2,2.6797
'0:1:8.3,2.7028
'0:1:8.4,2.7223
'0:1:8.5,2.7258
