Time,GSR
'0:0:24.5,1.4042
'0:0:24.6,1.4042
'0:0:24.7,1.4042
'0:0:24.8,1.4043
'0:0:24.9,1.4047
'0:0:25.0,1.4054
'0:0:25.1,1.4057
'0:0:25.2,1.4060
'0:0:25.3,1.4061
'0:0:25.4,1.4061
'0:0:25.5,1.4062
'0:0:25.6,1.4063
'0:0:25.7,1.4066
'0:0:25.8,1.4073
'0:0:25.9,1.4080
'0:0:26.0,1.4089
'0:0:26.1,1.4101
'0:0:26.2,1.4111
'0:0:26.3,1.4119
'0:0:26.4,1.4127
'0:0:26.5,1.4132
'0:0:26.6,1.4134
'0:0:26.7,1.4138
'0:0:26.8,1.4144
'0:0:26.9,1.4147
'0:0:27.0,1.4152
'0:0:27.1,1.4156
'0:0:27.2,1.4157
'0:0:27.3,1.4158
'0:0:27.4,1.4161
'0:0:27.5,1.4161
'0:0:27.6,1.4162
'0:0:27.7,1.4164
'0:0:27.8,1.4167
'0:0:27.9,1.4167
'0:0:28.0,1.4170
'0:0:28.1,1.4171
'0:0:28.2,1.4175
'0:0:28.3,1.4185
'0:0:28.4,1.4190
'0:0:28.5,1.4198
'0:0:28.6,1.4205
'0:0:28.7,1.4210
'0:0:28.8,1.4217
'0:0:28.9,1.4229
'0:0:29.0,1.4240
'0:0:29.1,1.4244
'0:0:29.2,1.4248
'0:0:29.3,1.4250
'0:0:29.4,1.4252
'0:0:29.5,1.4256
'0:0:29.6,1.4262
'0:0:29.7,1.4273
'0:0:29.8,1.4290
'0:0:29.9,1.4317
'0:0:30.0,1.4360
'0:0:30.1,1.4411
'0:0:30.2,1.4465
'0:0:30.3,1.4512
'0:0:30.4,1.4552
'0:0:30.5,1.4592
'0:0:30.6,1.4632
'0:0:30.7,1.4669
'0:0:30.8,1.4708
'0:0:30.9,1.4823
'0:0:31.0,1.4846
'0:0:31.1,1.4848
'0:0:31.2,1.4853
'0:0:31.3,1.4867
'0:0:31.4,1.4883
'0:0:31.5,1.4879
'0:0:31.6,1.4883
'0:0:31.7,1.4918
'0:0:31.8,1.4941
'0:0:31.9,1.4955
'0:0:32.0,1.4908
'0:0:32.1,1.4906
'0:0:32.2,1.4916
'0:0:32.3,1.4919
'0:0:32.4,1.4906
'0:0:32.5,1.4911
'0:0:32.6,1.4932
'0:0:32.7,1.4942
'0:0:32.8,1.4927
'0:0:32.9,1.4912
'0:0:33.0,1.4923
'0:0:33.1,1.4927
'0:0:33.2,1.4931
'0:0:33.3,1.4945
'0:0:33.4,1.4947
'0:0:33.5,1.4946
'0:0:33.6,1.4938
'0:0:33.7,1.4941
'0:0:33.8,1.4965
'0:0:33.9,1.4976
'0:0:34.0,1.5000
'0:0:34.1,1.4991
'0:0:34.2,1.4975
'0:0:34.3,1.4945
'0:0:34.4,1.4962
'0:0:34.5,1.4973
'0:0:34.6,1.4976
'0:0:34.7,1.4977
'0:0:34.8,1.4983
'0:0:34.9,1.4995
'0:0:35.0,1.5009
'0:0:35.1,1.5029
'0:0:35.2,1.5051
'0:0:35.3,1.5074
'0:0:35.4,1.5101
'0:0:35.5,1.5113
'0:0:35.6,1.5118
'0:0:35.7,1.5122
'0:0:35.8,1.5125
'0:0:35.9,1.5132
'0:0:36.0,1.5135
'0:0:36.1,1.5130
'0:0:36.2,1.5125
'0:0:36.3,1.5124
'0:0:36.4,1.5118
'0:0:36.5,1.5111
'0:0:36.6,1.5101
'0:0:36.7,1.5091
'0:0:36.8,1.5081
'0:0:36.9,1.5074
'0:0:37.0,1.5068
'0:0:37.1,1.5063
'0:0:37.2,1.5060
'0:0:37.3,1.5058
'0:0:37.4,1.5060
'0:0:37.5,1.5069
'0:0:37.6,1.5083
'0:0:37.7,1.5105
'0:0:37.8,1.5132
'0:0:37.9,1.5178
'0:0:38.0,1.5184
'0:0:38.1,1.5187
'0:0:38.2,1.5193
'0:0:38.3,1.5230
'0:0:38.4,1.5233
'0:0:38.5,1.5234
'0:0:38.6,1.5276
'0:0:38.7,1.5286
'0:0:38.8,1.5314
'0:0:38.9,1.5330
'0:0:39.0,1.5348
'0:0:39.1,1.5396
'0:0:39.2,1.5463
'0:0:39.3,1.5523
'0:0:39.4,1.5568
'0:0:39.5,1.5658
'0:0:39.6,1.5720
'0:0:39.7,1.5742
'0:0:39.8,1.5772
'0:0:39.9,1.5793
'0:0:40.0,1.5820
'0:0:40.1,1.5859
'0:0:40.2,1.5899
'0:0:40.3,1.5884
'0:0:40.4,1.5982
'0:0:40.5,1.6075
'0:0:40.6,1.6137
'0:0:40.7,1.6310
'0:0:40.8,1.6470
'0:0:40.9,1.6415
'0:0:41.0,1.6330
'0:0:41.1,1.6498
'0:0:41.2,1.6566
'0:0:41.3,1.6622
'0:0:41.4,1.6647
'0:0:41.5,1.6680
