
Time,GSR
'0:0:36.9,3.1960
'0:0:37.0,3.1931
'0:0:37.1,3.1902
'0:0:37.2,3.1876
'0:0:37.3,3.1847
'0:0:37.4,3.1826
'0:0:37.5,3.1805
'0:0:37.6,3.1803
'0:0:37.7,3.1779
'0:0:37.8,3.1756
'0:0:37.9,3.1733
'0:0:38.0,3.1707
'0:0:38.1,3.1312
'0:0:38.2,2.9894
'0:0:38.3,3.0281
'0:0:38.4,3.0843
'0:0:38.5,3.1361
'0:0:38.6,3.3099
'0:0:38.7,3.2109
'0:0:38.8,3.1881
'0:0:38.9,3.1824
'0:0:39.0,3.0964
'0:0:39.1,3.0690
'0:0:39.2,3.1988
'0:0:39.3,3.2507
'0:0:39.4,3.1860
'0:0:39.5,3.1798
'0:0:39.6,3.1761
'0:0:39.7,3.1727
'0:0:39.8,3.1699
'0:0:39.9,3.1673
'0:0:40.0,3.1647
'0:0:40.1,3.1624
'0:0:40.2,3.1595
'0:0:40.3,3.1569
'0:0:40.4,3.1541
'0:0:40.5,3.1515
'0:0:40.6,3.1487
'0:0:40.7,3.1464
'0:0:40.8,3.1441
'0:0:40.9,3.1412
'0:0:41.0,3.1389
'0:0:41.1,3.1366
'0:0:41.2,3.1343
'0:0:41.3,3.1323
'0:0:41.4,3.1300
'0:0:41.5,3.1279
'0:0:41.6,3.1259
'0:0:41.7,3.1243
'0:0:41.8,3.1228
'0:0:41.9,3.1220
'0:0:42.0,3.1231
'0:0:42.1,3.1261
'0:0:42.2,3.1328
'0:0:42.3,3.1433
'0:0:42.4,3.1588
'0:0:42.5,3.1779
'0:0:42.6,3.1994
'0:0:42.7,3.2199
'0:0:42.8,3.2398
'0:0:42.9,3.2574
'0:0:43.0,3.2738
'0:0:43.1,3.2870
'0:0:43.2,3.2971
'0:0:43.3,3.3058
'0:0:43.4,3.3137
'0:0:43.5,3.3181
'0:0:43.6,3.3192
'0:0:43.7,3.3192
'0:0:43.8,3.3175
'0:0:43.9,3.3137
'0:0:44.0,3.3093
'0:0:44.1,3.3074
'0:0:44.2,3.3020
'0:0:44.3,3.2954
'0:0:44.4,3.2881
'0:0:44.5,3.2800
'0:0:44.6,3.2722
'0:0:44.7,3.2641
'0:0:44.8,3.2569
'0:0:44.9,3.2494
'0:0:45.0,3.2427
'0:0:45.1,3.2358
'0:0:45.2,3.2294
'0:0:45.3,3.2233
'0:0:45.4,3.2181
'0:0:45.5,3.2130
'0:0:45.6,3.2083
'0:0:45.7,3.2041
'0:0:45.8,3.1996
'0:0:45.9,3.1954
'0:0:46.0,3.1915
'0:0:46.1,3.1879
'0:0:46.2,3.1845
'0:0:46.3,3.1863
'0:0:46.4,3.1852
'0:0:46.5,3.1808
'0:0:46.6,3.1777
'0:0:46.7,3.1743
'0:0:46.8,3.1717
'0:0:46.9,3.1691
'0:0:47.0,3.1673
'0:0:47.1,3.1655
'0:0:47.2,3.1650
'0:0:47.3,3.1647
'0:0:47.4,3.1631
'0:0:47.5,3.1595
'0:0:47.6,3.1564
'0:0:47.7,3.1536
'0:0:47.8,3.1515
'0:0:47.9,3.1495
'0:0:48.0,3.1479
'0:0:48.1,3.1461
'0:0:48.2,3.1443
'0:0:48.3,3.1428
'0:0:48.4,3.1415
'0:0:48.5,3.1402
'0:0:48.6,3.1389
'0:0:48.7,3.1382
'0:0:48.8,3.1364
'0:0:48.9,3.1348
'0:0:49.0,3.1335
'0:0:49.1,3.1254
'0:0:49.2,3.0254
'0:0:49.3,3.0745
'0:0:49.4,3.2154
'0:0:49.5,3.1405
'0:0:49.6,3.0926
'0:0:49.7,2.8583
