Time, GSR
'0:0:54.2,4.6451
'0:0:54.3,4.6438
'0:0:54.4,4.6430
'0:0:54.5,4.6426
'0:0:54.6,4.6413
'0:0:54.7,4.6409
'0:0:54.8,4.6401
'0:0:54.9,4.6388
'0:0:55.0,4.6380
'0:0:55.1,4.6372
'0:0:55.2,4.6363
'0:0:55.3,4.6355
'0:0:55.4,4.6359
'0:0:55.5,4.6355
'0:0:55.6,4.6351
'0:0:55.7,4.6351
'0:0:55.8,4.6342
'0:0:55.9,4.6334
'0:0:56.0,4.6330
'0:0:56.1,4.6326
'0:0:56.2,4.6326
'0:0:56.3,4.6317
'0:0:56.4,4.6317
'0:0:56.5,4.6317
'0:0:56.6,4.6313
'0:0:56.7,4.6305
'0:0:56.8,4.6297
'0:0:56.9,4.6288
'0:0:57.0,4.6284
'0:0:57.1,4.6276
'0:0:57.2,4.6276
'0:0:57.3,4.6272
'0:0:57.4,4.6272
'0:0:57.5,4.6268
'0:0:57.6,4.6259
'0:0:57.7,4.6255
'0:0:57.8,4.6251
'0:0:57.9,4.6243
'0:0:58.0,4.6238
'0:0:58.1,4.6238
'0:0:58.2,4.6234
'0:0:58.3,4.6226
'0:0:58.4,4.6226
'0:0:58.5,4.6214
'0:0:58.6,4.6209
'0:0:58.7,4.6205
'0:0:58.8,4.6205
'0:0:58.9,4.6214
'0:0:59.0,4.6226
'0:0:59.1,4.6243
'0:0:59.2,4.6259
'0:0:59.3,4.6280
'0:0:59.4,4.6309
'0:0:59.5,4.6334
'0:0:59.6,4.6372
'0:0:59.7,4.6401
'0:0:59.8,4.6434
'0:0:59.9,4.6463
'0:1:0.0,4.6493
'0:1:0.1,4.6522
'0:1:0.2,4.6547
'0:1:0.3,4.6564
'0:1:0.4,4.6589
'0:1:0.5,4.6610
'0:1:0.6,4.6631
'0:1:0.7,4.6648
'0:1:0.8,4.6665
'0:1:0.9,4.6673
'0:1:1.0,4.6677
'0:1:1.1,4.6681
'0:1:1.2,4.6686
'0:1:1.3,4.6686
'0:1:1.4,4.6690
'0:1:1.5,4.6681
'0:1:1.6,4.6677
'0:1:1.7,4.6673
'0:1:1.8,4.6673
'0:1:1.9,4.6665
'0:1:2.0,4.6665
'0:1:2.1,4.6656
'0:1:2.2,4.6648
'0:1:2.3,4.6639
'0:1:2.4,4.6635
'0:1:2.5,4.6623
'0:1:2.6,4.6614
'0:1:2.7,4.6606
'0:1:2.8,4.6593
'0:1:2.9,4.6581
'0:1:3.0,4.6572
'0:1:3.1,4.6560
'0:1:3.2,4.6551
'0:1:3.3,4.6534
'0:1:3.4,4.6522
'0:1:3.5,4.6501
'0:1:3.6,4.6488
'0:1:3.7,4.6472
'0:1:3.8,4.6459
'0:1:3.9,4.6451
'0:1:4.0,4.6438
'0:1:4.1,4.6438
'0:1:4.2,4.6434
'0:1:4.3,4.6430
'0:1:4.4,4.6430
'0:1:4.5,4.6417
'0:1:4.6,4.6413
'0:1:4.7,4.6413
'0:1:4.8,4.6405
'0:1:4.9,4.6397
'0:1:5.0,4.6392
'0:1:5.1,4.6384
'0:1:5.2,4.6380
'0:1:5.3,4.6372
'0:1:5.4,4.6372
'0:1:5.5,4.6380
'0:1:5.6,4.6397
'0:1:5.7,4.6430
'0:1:5.8,4.6472
'0:1:5.9,4.6526
'0:1:6.0,4.6602
'0:1:6.1,4.6681
'0:1:6.2,4.6778
'0:1:6.3,4.6880
'0:1:6.4,4.6990
'0:1:6.5,4.7092
'0:1:6.6,4.7198
'0:1:6.7,4.7292
'0:1:6.8,4.7378
'0:1:6.9,4.7459
'0:1:7.0,4.7528
'0:1:7.1,4.7597
'0:1:7.2,4.7649
'0:1:7.3,4.7692
'0:1:7.4,4.7740
'0:1:7.5,4.7775
'0:1:7.6,4.7801
'0:1:7.7,4.7818
'0:1:7.8,4.7835
'0:1:7.9,4.7844
'0:1:8.0,4.7848
'0:1:8.1,4.7857
'0:1:8.2,4.7853
'0:1:8.3,4.7853
'0:1:8.4,4.7848
'0:1:8.5,4.7848
'0:1:8.6,4.7848
'0:1:8.7,4.7857
'0:1:8.8,4.7861
'0:1:8.9,4.7879
'0:1:9.0,4.7892
'0:1:9.1,4.7905
'0:1:9.2,4.7918
'0:1:9.3,4.7922
'0:1:9.4,4.7931
'0:1:9.5,4.7931
'0:1:9.6,4.7927
'0:1:9.7,4.7918
'0:1:9.8,4.7914
'0:1:9.9,4.7905
'0:1:10.0,4.7905
'0:1:10.1,4.7909
'0:1:10.2,4.7918
'0:1:10.3,4.7922
'0:1:10.4,4.7940
'0:1:10.5,4.7948
'0:1:10.6,4.7957
'0:1:10.7,4.7970
'0:1:10.8,4.7975
'0:1:10.9,4.7975
'0:1:11.0,4.7979
'0:1:11.1,4.7970
'0:1:11.2,4.7962
'0:1:11.3,4.7948
'0:1:11.4,4.7927
'0:1:11.5,4.7905
'0:1:11.6,4.7883
'0:1:11.7,4.7861
'0:1:11.8,4.7835
'0:1:11.9,4.7809
'0:1:12.0,4.7783
'0:1:12.1,4.7753
'0:1:12.2,4.7731
'0:1:12.3,4.7701
'0:1:12.4,4.7688
'0:1:12.5,4.7679
'0:1:12.6,4.7688
'0:1:12.7,4.7714
'0:1:12.8,4.7757
'0:1:12.9,4.7818
'0:1:13.0,4.7883
'0:1:13.1,4.7944
'0:1:13.2,4.8010
'0:1:13.3,4.8093
'0:1:13.4,4.8176
'0:1:13.5,4.8211
'0:1:13.6,4.8246
'0:1:13.7,4.8286
'0:1:13.8,4.8303
'0:1:13.9,4.8330
'0:1:14.0,4.8374
'0:1:14.1,4.8387
'0:1:14.2,4.8391
'0:1:14.3,4.8391
'0:1:14.4,4.8387
'0:1:14.5,4.8378
'0:1:14.6,4.8369
'0:1:14.7,4.8356
'0:1:14.8,4.8334
'0:1:14.9,4.8325
'0:1:15.0,4.8316
'0:1:15.1,4.8294
'0:1:15.2,4.8272
'0:1:15.3,4.8255
'0:1:15.4,4.8228
'0:1:15.5,4.8198
'0:1:15.6,4.8171
'0:1:15.7,4.8136
'0:1:15.8,4.8101
'0:1:15.9,4.8062
'0:1:16.0,4.8005
'0:1:16.1,4.7996
'0:1:16.2,4.7966
'0:1:16.3,4.7896
'0:1:16.4,4.7879
'0:1:16.5,4.7866
'0:1:16.6,4.7809
'0:1:16.7,4.7770
'0:1:16.8,4.7731
'0:1:16.9,4.7692
'0:1:17.0,4.7653
'0:1:17.1,4.7614
'0:1:17.2,4.7576
'0:1:17.3,4.7532
'0:1:17.4,4.7498
'0:1:17.5,4.7459
'0:1:17.6,4.7425
'0:1:17.7,4.7395
'0:1:17.8,4.7365
'0:1:17.9,4.7335
'0:1:18.0,4.7301
'0:1:18.1,4.7266
'0:1:18.2,4.7237
'0:1:18.3,4.7219
'0:1:18.4,4.7160
'0:1:18.5,4.7092
'0:1:18.6,4.7058
'0:1:18.7,4.7032
'0:1:18.8,4.7007
'0:1:18.9,4.7007
'0:1:19.0,4.7011
'0:1:19.1,4.6998
'0:1:19.2,4.6994
'0:1:19.3,4.6939
'0:1:19.4,4.6854
'0:1:19.5,4.6787
'0:1:19.6,4.6782
'0:1:19.7,4.6799
'0:1:19.8,4.6837
'0:1:19.9,4.6880
'0:1:20.0,4.6926
'0:1:20.1,4.6977
'0:1:20.2,4.7049
'0:1:20.3,4.7126
'0:1:20.4,4.7224
'0:1:20.5,4.7326
'0:1:20.6,4.7442
'0:1:20.7,4.7567
'0:1:20.8,4.7688
'0:1:20.9,4.7801
'0:1:21.0,4.7918
'0:1:21.1,4.8023
'0:1:21.2,4.8114
'0:1:21.3,4.8198
'0:1:21.4,4.8264
'0:1:21.5,4.8321
'0:1:21.6,4.8374
'0:1:21.7,4.8413
'0:1:21.8,4.8449
'0:1:21.9,4.8475
'0:1:22.0,4.8493
'0:1:22.1,4.8511
'0:1:22.2,4.8524
'0:1:22.3,4.8489
'0:1:22.4,4.8497
'0:1:22.5,4.8546
'0:1:22.6,4.8706
'0:1:22.7,4.8831
'0:1:22.8,4.8965
'0:1:22.9,4.9073
'0:1:23.0,4.9100
'0:1:23.1,4.9059
'0:1:23.2,4.8988
'0:1:23.3,4.8902
'0:1:23.4,4.8853
'0:1:23.5,4.8804
'0:1:23.6,4.8764
'0:1:23.7,4.8724
'0:1:23.8,4.8675
'0:1:23.9,4.8613
'0:1:24.0,4.8546
'0:1:24.1,4.8502
'0:1:24.2,4.8458
'0:1:24.3,4.8405
'0:1:24.4,4.8365
'0:1:24.5,4.8347
'0:1:24.6,4.8343
'0:1:24.7,4.8330
'0:1:24.8,4.8308
'0:1:24.9,4.8281
'0:1:25.0,4.8268
'0:1:25.1,4.8250
'0:1:25.2,4.8228
'0:1:25.3,4.8189
'0:1:25.4,4.8158
'0:1:25.5,4.8114
'0:1:25.6,4.8079
'0:1:25.7,4.8049
'0:1:25.8,4.8005
'0:1:25.9,4.7966
'0:1:26.0,4.7922
'0:1:26.1,4.7887
'0:1:26.2,4.7853
'0:1:26.3,4.7827
'0:1:26.4,4.7805
'0:1:26.5,4.7779
'0:1:26.6,4.7757
'0:1:26.7,4.7723
'0:1:26.8,4.7671
'0:1:26.9,4.7623
'0:1:27.0,4.7597
'0:1:27.1,4.7580
'0:1:27.2,4.7597
'0:1:27.3,4.7649
'0:1:27.4,4.7740
'0:1:27.5,4.7853
'0:1:27.6,4.7953
'0:1:27.7,4.8036
'0:1:27.8,4.8110
'0:1:27.9,4.8176
'0:1:28.0,4.8242
'0:1:28.1,4.8299
'0:1:28.2,4.8352
'0:1:28.3,4.8405
'0:1:28.4,4.8462
'0:1:28.5,4.8511
'0:1:28.6,4.8564
'0:1:28.7,4.8608
'0:1:28.8,4.8653
'0:1:28.9,4.8688
'0:1:29.0,4.8728
'0:1:29.1,4.8764
'0:1:29.2,4.8791
'0:1:29.3,4.8818
'0:1:29.4,4.8849
'0:1:29.5,4.8871
'0:1:29.6,4.8880
'0:1:29.7,4.8885
'0:1:29.8,4.8885
'0:1:29.9,4.8885
'0:1:30.0,4.8880
'0:1:30.1,4.8876
'0:1:30.2,4.8862
'0:1:30.3,4.8844
'0:1:30.4,4.8826
'0:1:30.5,4.8791
'0:1:30.6,4.8760
'0:1:30.7,4.8724
'0:1:30.8,4.8697
'0:1:30.9,4.8662
'0:1:31.0,4.8622
'0:1:31.1,4.8582
'0:1:31.2,4.8546
'0:1:31.3,4.8502
'0:1:31.4,4.8458
'0:1:31.5,4.8418
'0:1:31.6,4.8374
'0:1:31.7,4.8338
'0:1:31.8,4.8299
'0:1:31.9,4.8259
'0:1:32.0,4.8220
'0:1:32.1,4.8193
'0:1:32.2,4.8180
'0:1:32.3,4.8171
'0:1:32.4,4.8163
'0:1:32.5,4.8132
'0:1:32.6,4.8114
'0:1:32.7,4.8110
'0:1:32.8,4.8093
'0:1:32.9,4.8058
'0:1:33.0,4.8001
'0:1:33.1,4.7953
'0:1:33.2,4.7914
'0:1:33.3,4.7870
'0:1:33.4,4.7831
'0:1:33.5,4.7792
'0:1:33.6,4.7762
'0:1:33.7,4.7727
'0:1:33.8,4.7697
'0:1:33.9,4.7679
'0:1:34.0,4.7658
'0:1:34.1,4.7640
'0:1:34.2,4.7623
