Time,GSR
'0:0:0.0,4.6168
'0:0:0.1,4.6160
'0:0:0.2,4.6160
'0:0:0.3,4.6156
'0:0:0.4,4.6151
'0:0:0.5,4.6151
'0:0:0.6,4.6147
'0:0:0.7,4.6139
'0:0:0.8,4.6135
'0:0:0.9,4.6131
'0:0:1.0,4.6122
'0:0:1.1,4.6118
'0:0:1.2,4.6114
'0:0:1.3,4.6110
'0:0:1.4,4.6102
'0:0:1.5,4.6093
'0:0:1.6,4.6085
'0:0:1.7,4.6081
'0:0:1.8,4.6069
'0:0:1.9,4.6060
'0:0:2.0,4.6052
'0:0:2.1,4.6048
'0:0:2.2,4.6040
'0:0:2.3,4.6032
'0:0:2.4,4.6019
'0:0:2.5,4.6007
'0:0:2.6,4.5994
'0:0:2.7,4.5990
'0:0:2.8,4.5986
'0:0:2.9,4.5982
'0:0:3.0,4.5982
'0:0:3.1,4.5986
'0:0:3.2,4.5990
'0:0:3.3,4.5990
'0:0:3.4,4.5986
'0:0:3.5,4.5982
'0:0:3.6,4.5978
'0:0:3.7,4.5974
'0:0:3.8,4.5970
'0:0:3.9,4.5966
'0:0:4.0,4.5966
'0:0:4.1,4.5957
'0:0:4.2,4.5953
'0:0:4.3,4.5949
'0:0:4.4,4.5949
'0:0:4.5,4.5953
'0:0:4.6,4.5957
'0:0:4.7,4.5961
'0:0:4.8,4.5974
'0:0:4.9,4.5974
'0:0:5.0,4.5974
'0:0:5.1,4.5974
'0:0:5.2,4.5974
'0:0:5.3,4.5978
'0:0:5.4,4.5978
'0:0:5.5,4.5982
'0:0:5.6,4.5978
'0:0:5.7,4.5982
'0:0:5.8,4.5974
'0:0:5.9,4.5970
'0:0:6.0,4.5966
'0:0:6.1,4.5966
'0:0:6.2,4.5966
'0:0:6.3,4.5970
'0:0:6.4,4.5970
'0:0:6.5,4.5957
'0:0:6.6,4.5957
'0:0:6.7,4.5957
'0:0:6.8,4.5953
'0:0:6.9,4.5945
'0:0:7.0,4.5941
'0:0:7.1,4.5941
'0:0:7.2,4.5949
'0:0:7.3,4.5957
'0:0:7.4,4.5970
'0:0:7.5,4.5974
'0:0:7.6,4.5978
'0:0:7.7,4.5982
'0:0:7.8,4.5994
'0:0:7.9,4.5999
'0:0:8.0,4.5994
'0:0:8.1,4.5994
'0:0:8.2,4.5990
'0:0:8.3,4.5986
'0:0:8.4,4.5982
'0:0:8.5,4.5982
'0:0:8.6,4.5978
'0:0:8.7,4.5978
'0:0:8.8,4.5974
'0:0:8.9,4.5978
'0:0:9.0,4.5978
'0:0:9.1,4.5974
'0:0:9.2,4.5966
'0:0:9.3,4.5957
'0:0:9.4,4.5945
'0:0:9.5,4.5945
'0:0:9.6,4.5945
'0:0:9.7,4.5941
'0:0:9.8,4.5929
'0:0:9.9,4.5916
'0:0:10.0,4.5908
'0:0:10.1,4.5904
'0:0:10.2,4.5904
'0:0:10.3,4.5891
'0:0:10.4,4.5863
'0:0:10.5,4.5859
'0:0:10.6,4.5863
'0:0:10.7,4.5871
'0:0:10.8,4.5879
'0:0:10.9,4.5883
'0:0:11.0,4.5867
'0:0:11.1,4.5871
'0:0:11.2,4.5867
'0:0:11.3,4.5850
'0:0:11.4,4.5846
'0:0:11.5,4.5883
'0:0:11.6,4.5871
'0:0:11.7,4.5855
'0:0:11.8,4.5846
'0:0:11.9,4.5830
'0:0:12.0,4.5830
'0:0:12.1,4.5822
'0:0:12.2,4.5822
'0:0:12.3,4.5818
'0:0:12.4,4.5809
'0:0:12.5,4.5813
'0:0:12.6,4.5813
'0:0:12.7,4.5826
'0:0:12.8,4.5842
'0:0:12.9,4.5842
'0:0:13.0,4.5850
'0:0:13.1,4.5842
'0:0:13.2,4.5859
'0:0:13.3,4.5867
'0:0:13.4,4.5908
'0:0:13.5,4.5887
'0:0:13.6,4.5875
'0:0:13.7,4.5875
'0:0:13.8,4.5871
'0:0:13.9,4.5867
'0:0:14.0,4.5863
'0:0:14.1,4.5859
'0:0:14.2,4.5855
'0:0:14.3,4.5855
'0:0:14.4,4.5850
'0:0:14.5,4.5842
'0:0:14.6,4.5838
'0:0:14.7,4.5834
'0:0:14.8,4.5834
'0:0:14.9,4.5826
'0:0:15.0,4.5830
'0:0:15.1,4.5826
'0:0:15.2,4.5826
'0:0:15.3,4.5838
'0:0:15.4,4.5842
'0:0:15.5,4.5850
'0:0:15.6,4.5855
'0:0:15.7,4.5855
'0:0:15.8,4.5859
'0:0:15.9,4.5863
'0:0:16.0,4.5867
'0:0:16.1,4.5867
'0:0:16.2,4.5863
'0:0:16.3,4.5863
'0:0:16.4,4.5863
'0:0:16.5,4.5859
'0:0:16.6,4.5855
'0:0:16.7,4.5850
'0:0:16.8,4.5850
'0:0:16.9,4.5846
'0:0:17.0,4.5846
'0:0:17.1,4.5842
'0:0:17.2,4.5846
'0:0:17.3,4.5846
'0:0:17.4,4.5846
'0:0:17.5,4.5846
'0:0:17.6,4.5846
'0:0:17.7,4.5846
'0:0:17.8,4.5846
'0:0:17.9,4.5850
'0:0:18.0,4.5855
'0:0:18.1,4.5850
'0:0:18.2,4.5850
'0:0:18.3,4.5850
'0:0:18.4,4.5855
'0:0:18.5,4.5859
'0:0:18.6,4.5859
'0:0:18.7,4.5863
'0:0:18.8,4.5863
'0:0:18.9,4.5863
'0:0:19.0,4.5863
'0:0:19.1,4.5867
'0:0:19.2,4.5863
'0:0:19.3,4.5855
'0:0:19.4,4.5850
'0:0:19.5,4.5842
'0:0:19.6,4.5842
'0:0:19.7,4.5838
'0:0:19.8,4.5830
'0:0:19.9,4.5826
'0:0:20.0,4.5822
'0:0:20.1,4.5822
'0:0:20.2,4.5813
'0:0:20.3,4.5805
'0:0:20.4,4.5805
'0:0:20.5,4.5797
'0:0:20.6,4.5793
'0:0:20.7,4.5789
'0:0:20.8,4.5785
'0:0:20.9,4.5777
'0:0:21.0,4.5777
'0:0:21.1,4.5777
'0:0:21.2,4.5777
'0:0:21.3,4.5781
'0:0:21.4,4.5785
'0:0:21.5,4.5781
'0:0:21.6,4.5773
'0:0:21.7,4.5764
'0:0:21.8,4.5756
'0:0:21.9,4.5744
'0:0:22.0,4.5740
'0:0:22.1,4.5732
'0:0:22.2,4.5736
'0:0:22.3,4.5740
'0:0:22.4,4.5736
'0:0:22.5,4.5727
'0:0:22.6,4.5719
'0:0:22.7,4.5715
'0:0:22.8,4.5711
'0:0:22.9,4.5703
'0:0:23.0,4.5691
'0:0:23.1,4.5691
'0:0:23.2,4.5695
'0:0:23.3,4.5687
'0:0:23.4,4.5687
'0:0:23.5,4.5687
'0:0:23.6,4.5683
'0:0:23.7,4.5683
'0:0:23.8,4.5691
'0:0:23.9,4.5695
'0:0:24.0,4.5691
'0:0:24.1,4.5695
'0:0:24.2,4.5707
'0:0:24.3,4.5719
'0:0:24.4,4.5727
'0:0:24.5,4.5732
'0:0:24.6,4.5740
'0:0:24.7,4.5752
'0:0:24.8,4.5752
'0:0:24.9,4.5756
'0:0:25.0,4.5760
'0:0:25.1,4.5764
'0:0:25.2,4.5764
'0:0:25.3,4.5764
'0:0:25.4,4.5768
'0:0:25.5,4.5773
'0:0:25.6,4.5768
'0:0:25.7,4.5773
'0:0:25.8,4.5773
'0:0:25.9,4.5773
'0:0:26.0,4.5768
'0:0:26.1,4.5768
'0:0:26.2,4.5764
'0:0:26.3,4.5760
'0:0:26.4,4.5760
'0:0:26.5,4.5756
'0:0:26.6,4.5752
'0:0:26.7,4.5748
'0:0:26.8,4.5740
'0:0:26.9,4.5736
'0:0:27.0,4.5736
'0:0:27.1,4.5732
'0:0:27.2,4.5727
'0:0:27.3,4.5727
'0:0:27.4,4.5723
'0:0:27.5,4.5719
'0:0:27.6,4.5715
'0:0:27.7,4.5715
'0:0:27.8,4.5707
'0:0:27.9,4.5699
'0:0:28.0,4.5691
'0:0:28.1,4.5683
'0:0:28.2,4.5678
'0:0:28.3,4.5674
'0:0:28.4,4.5670
'0:0:28.5,4.5662
'0:0:28.6,4.5654
'0:0:28.7,4.5646
'0:0:28.8,4.5642
'0:0:28.9,4.5638
'0:0:29.0,4.5638
'0:0:29.1,4.5638
'0:0:29.2,4.5638
'0:0:29.3,4.5642
'0:0:29.4,4.5642
'0:0:29.5,4.5634
'0:0:29.6,4.5625
'0:0:29.7,4.5629
'0:0:29.8,4.5629
'0:0:29.9,4.5625
'0:0:30.0,4.5621
'0:0:30.1,4.5621
'0:0:30.2,4.5617
'0:0:30.3,4.5613
'0:0:30.4,4.5609
'0:0:30.5,4.5609
'0:0:30.6,4.5609
'0:0:30.7,4.5609
'0:0:30.8,4.5605
'0:0:30.9,4.5609
'0:0:31.0,4.5609
'0:0:31.1,4.5613
'0:0:31.2,4.5609
'0:0:31.3,4.5605
'0:0:31.4,4.5601
