,Epoch,HR,PC_HR,HR_MIN,HR_MAX,HRV,PC_HRV,HRV_MIN,HRV_MAX,BR,PC_BR,BR_MIN,BR_MAX,GSR,PC_GSR,GSR_MIN,GSR_MAX,Feedback
2019-03-19 04:31:57,13,91.0,5.9280791287420485,89.0,92.0,49.0,-23.788685611852156,49.0,49.0,16.0,104.32900432900436,16.0,16.0,6.032589999999995,223.46991058031227,5.839840000000001,6.21167,4.0
2019-03-19 04:31:58,13,92.33333333333333,7.480138896196138,92.0,93.0,49.0,-23.788685611852156,49.0,49.0,15.666666666666666,100.07215007215007,15.0,16.0,6.0906799999999945,226.58471982569614,6.01411,6.21167,4.0
2019-03-19 04:31:59,13,92.66666666666667,7.868153838059673,92.0,93.0,49.0,-23.788685611852156,49.0,49.0,15.333333333333334,95.81529581529583,15.0,16.0,6.043199999999994,224.0388230625557,5.90382,6.21167,4.0
2019-03-19 04:32:00,13,92.33333333333333,7.480138896196138,91.0,93.0,49.0,-23.788685611852156,49.0,49.0,15.0,91.55844155844157,15.0,15.0,5.920786666666662,217.47497072265344,5.844430000000001,6.01411,4.0
2019-03-19 04:32:01,13,91.33333333333333,6.316094070605567,90.0,93.0,49.0,-23.788685611852156,49.0,49.0,15.0,91.55844155844157,15.0,15.0,5.83895333333333,213.08703436102076,5.768610000000001,5.90382,4.0
2019-03-19 04:32:02,13,91.0,5.9280791287420485,90.0,92.0,49.333333333333336,-23.27024129628652,49.0,50.0,15.0,91.55844155844157,15.0,15.0,5.837793333333331,213.02483469283965,5.768610000000001,5.900340000000002,4.0
2019-03-19 04:32:03,13,91.66666666666667,6.704109012469102,90.0,93.0,49.666666666666664,-22.751796980720897,49.0,50.0,15.0,91.55844155844157,15.0,15.0,5.868746666666664,214.68456491907676,5.768610000000001,5.937289999999999,4.0
2019-03-19 04:32:04,13,92.66666666666667,7.868153838059673,92.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.912789999999997,217.04618622849642,5.900340000000002,5.937289999999999,4.0
2019-03-19 04:32:05,13,93.33333333333333,8.64418372178671,93.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.904216666666663,216.5864806349274,5.87462,5.937289999999999,4.0
2019-03-19 04:32:06,13,94.33333333333333,9.808228547377281,93.0,96.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.850089999999997,213.68418692249597,5.77491,5.90074,4.0
2019-03-19 04:32:07,13,95.0,10.584258431104336,94.0,96.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.836933333333331,212.97872114573977,5.77491,5.87462,4.0
2019-03-19 04:32:08,13,94.66666666666667,10.196243489240818,93.0,96.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.814779999999996,211.79085047122194,5.77491,5.86127,4.0
2019-03-19 04:32:09,13,93.33333333333333,8.64418372178671,92.0,95.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.813539999999996,211.7243611707524,5.77119,5.86127,4.0
2019-03-19 04:32:10,13,92.66666666666667,7.868153838059673,92.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.749989999999996,208.31678452168805,5.6706199999999995,5.808159999999999,4.0
2019-03-19 04:32:11,13,92.66666666666667,7.868153838059673,92.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.7042299999999955,205.86311485274732,5.6706199999999995,5.77119,4.0
2019-03-19 04:32:12,13,93.0,8.256168779923193,93.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.688279999999995,205.00786941525595,5.6706199999999995,5.723339999999999,4.0
2019-03-19 04:32:13,13,93.0,8.256168779923193,93.0,93.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.680546666666662,204.5932049607147,5.647420000000001,5.723339999999999,4.0
2019-03-19 04:32:14,13,93.33333333333333,8.64418372178671,93.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.674186666666663,204.25217919379025,5.647420000000001,5.723339999999999,4.0
2019-03-19 04:32:15,13,93.66666666666667,9.032198663650245,93.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.701176666666662,205.69939388707493,5.647420000000001,5.804309999999999,4.0
2019-03-19 04:32:16,13,94.0,9.420213605513764,94.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.719416666666661,206.67743004882055,5.6518,5.804309999999999,4.0
2019-03-19 04:32:17,13,94.0,9.420213605513764,94.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.820913333333327,212.1197222799959,5.702140000000001,5.95629,4.0
2019-03-19 04:32:18,13,95.0,10.584258431104336,94.0,97.0,50.333333333333336,-21.714908349589628,50.0,51.0,15.333333333333334,95.81529581529583,15.0,16.0,5.87625666666666,215.08725415014615,5.702140000000001,5.970339999999999,4.0
2019-03-19 04:32:19,13,96.0,11.748303256694907,94.0,97.0,50.666666666666664,-21.196464034024,50.0,51.0,15.666666666666666,100.07215007215007,15.0,16.0,5.892996666666661,215.98485970648505,5.75236,5.970339999999999,4.0
2019-03-19 04:32:20,13,96.66666666666667,12.524333140421962,96.0,97.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.791173333333327,210.52505147679886,5.65082,5.970339999999999,4.0
2019-03-19 04:32:21,13,96.0,11.748303256694907,95.0,97.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.672919999999994,204.1842600158912,5.6155800000000005,5.75236,4.0
2019-03-19 04:32:22,13,95.33333333333333,10.972273372967853,95.0,96.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.626116666666661,201.6746463925231,5.611949999999999,5.65082,4.0
2019-03-19 04:32:23,13,94.33333333333333,9.808228547377281,93.0,95.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.6024099999999954,200.40348535773978,5.579700000000001,5.6155800000000005,4.0
2019-03-19 04:32:24,13,93.0,8.256168779923193,91.0,95.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.586306666666662,199.54001812502906,5.56727,5.611949999999999,4.0
2019-03-19 04:32:25,13,92.0,7.09212395433262,91.0,93.0,51.0,-20.67801971845837,51.0,51.0,16.0,104.32900432900436,16.0,16.0,5.605183333333329,200.5521926104029,5.56727,5.66858,4.0
2019-03-19 04:32:26,13,92.33333333333333,7.480138896196138,91.0,94.0,51.0,-20.67801971845837,51.0,51.0,15.666666666666666,100.07215007215007,15.0,16.0,5.612489999999997,200.94397902607292,5.56727,5.66858,4.0
2019-03-19 04:32:27,13,93.33333333333333,8.64418372178671,92.0,94.0,50.666666666666664,-21.196464034024,50.0,51.0,15.333333333333334,95.81529581529583,15.0,16.0,5.592889999999996,199.89301911542523,5.50847,5.66858,4.0
2019-03-19 04:32:28,13,93.33333333333333,8.64418372178671,92.0,94.0,50.333333333333336,-21.714908349589628,50.0,51.0,15.0,91.55844155844157,15.0,15.0,5.5188866666666625,195.92493051401547,5.4465699999999995,5.60162,4.0
2019-03-19 04:32:29,13,92.66666666666667,7.868153838059673,92.0,94.0,50.0,-22.233352665155262,50.0,50.0,15.0,91.55844155844157,15.0,15.0,5.451669999999996,192.3207457184014,5.399970000000001,5.50847,4.0
