2019-03-13 03:53:02,0.8090934206891172,-16.459612770146734,-25.38675128917096,137.89583710559094,0.0,2,2019-03-13 03:53:02
2019-03-13 03:53:03,-0.36310534001657024,-16.459612770146734,-25.38675128917096,133.7735471456242,0.0,2,2019-03-13 03:53:03
2019-03-13 03:53:05,-1.5353041007222576,-14.371103089400398,-25.38675128917096,125.99780391026987,0.0,2,2019-03-13 03:53:05
2019-03-13 03:53:06,-1.5353041007222576,-10.890253621489846,-25.38675128917096,126.76299168436086,0.0,2,2019-03-13 03:53:06
2019-03-13 03:53:07,-1.5353041007222576,-10.890253621489846,-25.38675128917096,134.26264220546295,0.0,2,2019-03-13 03:53:07
2019-03-13 03:53:07,-1.5353041007222576,-175.8146670475478,-25.38675128917096,7671.26568326579,0.0,2,2019-03-13 03:53:07
2019-03-13 03:53:08,-0.36310534001657024,-9.49791383432563,-25.38675128917096,130.36724604840364,0.0,2,2019-03-13 03:53:08
2019-03-13 03:53:16,7.842285984923242,4.425484037316582,-17.532725109083692,132.40986908529257,0.0,2,2019-03-13 03:53:16
2019-03-13 03:53:17,6.6700872242175535,4.425484037316582,-17.532725109083692,130.33135978365812,0.0,2,2019-03-13 03:53:17
2019-03-13 03:53:33,-0.36310534001657024,-0.44770521775818767,-17.532725109083692,122.01153446990325,0.0,2,2019-03-13 03:53:33
2019-03-13 03:53:33,-0.36310534001657024,-103.11678893802873,-17.532725109083692,6962.158432258083,0.0,2,2019-03-13 03:53:33
2019-03-13 03:53:34,-0.36310534001657024,-4.624724579250861,-17.532725109083692,118.84486101146767,0.0,2,2019-03-13 03:53:34
2019-03-13 03:53:35,-0.36310534001657024,-4.624724579250861,-17.532725109083692,120.26178965819597,0.0,2,2019-03-13 03:53:35
2019-03-13 03:54:11,-13.257291707779132,-14.371103089400398,25.66441888139628,117.02334367026921,0.0,3,2019-03-13 03:54:11
2019-03-13 03:54:11,-13.257291707779132,-200.04729308405413,25.66441888139628,6673.436600585379,0.0,3,2019-03-13 03:54:11
2019-03-13 03:54:12,-9.74069542566207,-14.371103089400398,25.66441888139628,115.62840983096567,0.0,3,2019-03-13 03:54:12
2019-03-13 03:54:12,-9.74069542566207,-200.04729308405413,25.66441888139628,6592.696334359895,0.0,3,2019-03-13 03:54:12
2019-03-13 03:54:20,-5.05190038283932,-12.978763302236182,25.66441888139628,107.48743703021691,0.0,3,2019-03-13 03:54:20
2019-03-13 03:54:21,-3.879701622133633,-12.978763302236182,25.66441888139628,110.96724708909372,0.0,3,2019-03-13 03:54:21
2019-03-13 03:54:27,-1.5353041007222576,-4.624724579250861,25.66441888139628,120.86664686237523,0.0,3,2019-03-13 03:54:27
2019-03-13 03:54:27,-1.5353041007222576,-132.19594018183642,25.66441888139628,6895.891110019903,0.0,3,2019-03-13 03:54:27
2019-03-13 03:54:34,-1.5353041007222576,14.86803244104824,25.66441888139628,112.47331258696414,0.0,3,2019-03-13 03:54:34
2019-03-13 03:54:34,-1.5353041007222576,3.506765622599199,25.66441888139628,6410.075923075618,0.0,3,2019-03-13 03:54:34
2019-03-13 03:54:39,-6.224099143545008,21.133561483287224,29.591431971439906,116.26336519267353,0.0,3,2019-03-13 03:54:39
2019-03-13 03:54:39,-6.224099143545008,47.12549248831056,29.591431971439906,6629.44823147581,0.0,3,2019-03-13 03:54:39
2019-03-13 03:54:39,-6.224099143545008,228.07349090591714,29.591431971439906,383619.5715351324,0.0,3,2019-03-13 03:54:39
2019-03-13 03:54:42,-2.7075028614279453,31.576109887018884,29.591431971439906,108.91767832354438,0.0,3,2019-03-13 03:54:42
2019-03-13 03:54:43,-2.7075028614279453,31.576109887018884,29.591431971439906,107.44402622608922,0.0,3,2019-03-13 03:54:43
2019-03-13 03:54:46,-3.879701622133633,36.44929914209368,29.591431971439906,104.49093392396198,0.0,3,2019-03-13 03:54:46
2019-03-13 03:54:46,-3.879701622133633,153.74904704893868,29.591431971439906,5948.047287591951,0.0,3,2019-03-13 03:54:46
2019-03-13 03:55:14,-2.7075028614279453,29.487600206272568,41.372471241570814,122.09719845671523,0.0,4,2019-03-13 03:55:14
2019-03-13 03:55:14,-2.7075028614279453,105.28379497592594,41.372471241570814,6967.116755661139,0.0,4,2019-03-13 03:55:14
2019-03-13 03:55:19,-2.7075028614279453,24.614410951197776,41.372471241570814,117.19004115811953,0.0,4,2019-03-13 03:55:19
2019-03-13 03:55:20,-2.7075028614279453,22.525901270451463,41.372471241570814,116.06599073657289,0.0,4,2019-03-13 03:55:20
2019-03-13 03:55:20,-2.7075028614279453,56.81854290291324,41.372471241570814,6618.02398633768,0.0,4,2019-03-13 03:55:20
2019-03-13 03:55:21,-2.7075028614279453,22.525901270451463,41.372471241570814,119.49833831627008,0.0,4,2019-03-13 03:55:21
2019-03-13 03:55:25,-3.879701622133633,21.133561483287224,41.372471241570814,112.27941099519374,0.0,4,2019-03-13 03:55:25
2019-03-13 03:55:25,-3.879701622133633,47.12549248831056,41.372471241570814,6398.852691048424,0.0,4,2019-03-13 03:55:25
2019-03-13 03:55:26,-1.5353041007222576,21.829731376869344,41.372471241570814,110.59565060576053,0.0,4,2019-03-13 03:55:26
2019-03-13 03:55:31,-3.879701622133633,24.614410951197776,41.372471241570814,104.61074774335444,0.0,4,2019-03-13 03:55:31
2019-03-13 03:55:34,-2.7075028614279453,28.79143031269045,41.372471241570814,104.33060335405031,0.0,4,2019-03-13 03:55:34
2019-03-13 03:55:43,-2.7075028614279453,36.44929914209368,41.372471241570814,109.71990998382431,0.0,4,2019-03-13 03:55:43
2019-03-13 03:55:43,-2.7075028614279453,153.74904704893868,41.372471241570814,6250.706028289466,0.0,4,2019-03-13 03:55:43
2019-03-13 03:55:43,-2.7075028614279453,970.3545772241055,41.372471241570814,361697.566738576,0.0,4,2019-03-13 03:55:43
2019-03-13 03:55:50,-2.7075028614279453,34.36078946134734,41.372471241570814,115.45418780373313,0.0,4,2019-03-13 03:55:50
2019-03-13 03:55:52,-1.5353041007222576,33.66461956776522,41.372471241570814,110.42605906430167,0.0,4,2019-03-13 03:55:52
2019-03-13 03:55:52,-1.5353041007222576,134.3629462197335,41.372471241570814,6291.578694179548,0.0,4,2019-03-13 03:55:52
2019-03-13 03:55:53,-2.7075028614279453,33.66461956776522,41.372471241570814,109.4542358625628,0.0,4,2019-03-13 03:55:53
2019-03-13 03:55:53,-2.7075028614279453,134.3629462197335,41.372471241570814,6235.328525302955,0.0,4,2019-03-13 03:55:53
2019-03-13 03:55:53,-2.7075028614279453,835.3943797117071,41.372471241570814,360807.5003784151,0.0,4,2019-03-13 03:55:53
2019-03-13 03:56:17,0.8090934206891172,34.36078946134734,41.372471241570814,119.40862265440614,0.0,5,2019-03-13 03:56:17
2019-03-13 03:56:17,0.8090934206891172,139.2094714270348,41.372471241570814,6811.499105612441,0.0,5,2019-03-13 03:56:17
2019-03-13 03:56:17,0.8090934206891172,869.1344290898068,41.372471241570814,394156.8713196959,0.0,5,2019-03-13 03:56:17
2019-03-13 03:56:23,4.325689702806179,32.272279780601,37.44545815152718,115.81999617984921,0.0,5,2019-03-13 03:56:23
2019-03-13 03:56:24,3.153490942100492,29.487600206272568,37.44545815152718,118.68453044155605,0.0,5,2019-03-13 03:56:24
2019-03-13 03:56:27,-8.568496664956381,24.614410951197776,41.372471241570814,112.15959717580124,0.0,5,2019-03-13 03:56:27
2019-03-13 03:56:27,-8.568496664956381,71.35811852481692,41.372471241570814,6391.917738721171,0.0,5,2019-03-13 03:56:27
2019-03-13 03:56:30,-7.396297904250694,14.86803244104824,45.299484331614444,112.722780008018,0.0,5,2019-03-13 03:56:30
2019-03-13 03:56:34,-0.36310534001657024,5.121653930898689,45.299484331614444,109.9757443228169,0.0,5,2019-03-13 03:56:34
2019-03-13 03:56:34,-0.36310534001657024,-64.34458727961861,45.299484331614444,6265.5139941283305,0.0,5,2019-03-13 03:56:34
2019-03-13 03:56:39,5.497888463511867,0.9446345694060285,45.299484331614444,106.3413918012455,0.0,5,2019-03-13 03:56:39
2019-03-13 03:56:39,5.497888463511867,-93.42373852342622,45.299484331614444,6055.153773535048,0.0,5,2019-03-13 03:56:39
2019-03-13 03:56:45,-10.912894186367756,-1.143875111340308,49.22649742165808,105.40024556775694,0.0,5,2019-03-13 03:56:45
