Time, GSR
'0:0:24.5,1.0821
'0:0:24.6,1.0820
'0:0:24.7,1.0817
'0:0:24.8,1.0812
'0:0:24.9,1.0806
'0:0:25.0,1.0805
'0:0:25.1,1.0799
'0:0:25.2,1.0795
'0:0:25.3,1.0793
'0:0:25.4,1.0790
'0:0:25.5,1.0789
'0:0:25.6,1.0790
'0:0:25.7,1.0783
'0:0:25.8,1.0785
'0:0:25.9,1.0783
'0:0:26.0,1.0783
'0:0:26.1,1.0782
'0:0:26.2,1.0777
'0:0:26.3,1.0772
'0:0:26.4,1.0767
'0:0:26.5,1.0765
'0:0:26.6,1.0762
'0:0:26.7,1.0757
'0:0:26.8,1.0747
'0:0:26.9,1.0749
'0:0:27.0,1.0742
'0:0:27.1,1.0737
'0:0:27.2,1.0731
'0:0:27.3,1.0727
'0:0:27.4,1.0720
'0:0:27.5,1.0716
'0:0:27.6,1.0711
'0:0:27.7,1.0707
'0:0:27.8,1.0702
'0:0:27.9,1.0695
'0:0:28.0,1.0693
'0:0:28.1,1.0690
'0:0:28.2,1.0685
'0:0:28.3,1.0681
'0:0:28.4,1.0676
'0:0:28.5,1.0674
'0:0:28.6,1.0669
'0:0:28.7,1.0664
'0:0:28.8,1.0662
'0:0:28.9,1.0657
'0:0:29.0,1.0655
'0:0:29.1,1.0651
'0:0:29.2,1.0648
'0:0:29.3,1.0643
'0:0:29.4,1.0640
'0:0:29.5,1.0635
'0:0:29.6,1.0634
'0:0:29.7,1.0630
'0:0:29.8,1.0624
'0:0:29.9,1.0622
'0:0:30.0,1.0620
'0:0:30.1,1.0614
'0:0:30.2,1.0611
'0:0:30.3,1.0605
'0:0:30.4,1.0603
'0:0:30.5,1.0601
'0:0:30.6,1.0596
'0:0:30.7,1.0591
'0:0:30.8,1.0588
'0:0:30.9,1.0582
'0:0:31.0,1.0579
'0:0:31.1,1.0574
'0:0:31.2,1.0572
'0:0:31.3,1.0571
'0:0:31.4,1.0567
'0:0:31.5,1.0561
'0:0:31.6,1.0557
'0:0:31.7,1.0555
'0:0:31.8,1.0552
'0:0:31.9,1.0547
'0:0:32.0,1.0543
